prompt_id,L1,speaker,condition,ref,hyp,wer
arctic_a0111,Korean,HJK,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+l2_same,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Spanish,EBVS,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Spanish,EBVS,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+l2_same,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Vietnamese,HQTV,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Vietnamese,HQTV,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Vietnamese,HQTV,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0241,Arabic,ZHAA,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Arabic,ZHAA,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Arabic,ZHAA,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Chinese,BWC,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Chinese,BWC,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarl.,0.14285714285714285
arctic_a0241,Hindi,SVBI,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Hindi,SVBI,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Hindi,SVBI,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Korean,HJK,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Korean,HJK,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarl.,0.14285714285714285
arctic_a0241,Spanish,EBVS,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Spanish,EBVS,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Spanish,EBVS,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+nat,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+nat_diff_utt,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+l2_same,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+interp,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+noise,I think it's much nicer to quarrel., I think it I think it is,0.7142857142857143
arctic_a0241,Vietnamese,HQTV,nat+zero_0,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+zero_100,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+zero_200,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+zero_400,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0241,Vietnamese,HQTV,nat+zero_800,I think it's much nicer to quarrel., I think it's much nicer to quarrel.,0.0
arctic_a0255,Arabic,ZHAA,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+interp,"You won't die of malnutrition, be sure of that.", You won't die of malnutrition. Be sure of that.,0.0
arctic_a0255,Arabic,ZHAA,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Arabic,ZHAA,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Arabic,ZHAA,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+interp,"You won't die of malnutrition, be sure of that.", You won't die of malnutrition. Be sure of that.,0.0
arctic_a0255,Chinese,BWC,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Chinese,BWC,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Chinese,BWC,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+interp,"You won't die of malnutrition, be sure of that.", You won't die of malnutrition. Be sure of that.,0.0
arctic_a0255,Hindi,SVBI,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Hindi,SVBI,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Hindi,SVBI,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+interp,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Korean,HJK,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Korean,HJK,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+interp,"You won't die of malnutrition, be sure of that.", You won't die of malnutrition. Be sure of that.,0.0
arctic_a0255,Spanish,EBVS,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Spanish,EBVS,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Spanish,EBVS,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+nat,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+nat_diff_utt,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+l2_same,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+interp,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+noise,"You won't die of malnutrition, be sure of that.", You won't you,0.7777777777777778
arctic_a0255,Vietnamese,HQTV,nat+zero_0,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+zero_100,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+zero_200,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+zero_400,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0255,Vietnamese,HQTV,nat+zero_800,"You won't die of malnutrition, be sure of that."," You won't die of malnutrition, be sure of that.",0.0
arctic_a0263,Arabic,ZHAA,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+interp,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Arabic,ZHAA,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Arabic,ZHAA,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Arabic,ZHAA,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Chinese,BWC,nat+interp,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Chinese,BWC,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Chinese,BWC,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Chinese,BWC,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+interp,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Hindi,SVBI,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Hindi,SVBI,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+interp,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Korean,HJK,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Korean,HJK,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Spanish,EBVS,nat+interp,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Spanish,EBVS,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Spanish,EBVS,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+nat,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+nat_diff_utt,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+l2_same,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Vietnamese,HQTV,nat+interp,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked triumphantly at Sheldon who bowed.,0.0
arctic_a0263,Vietnamese,HQTV,nat+noise,"Joan looked triumphantly at Sheldon, who bowed.", Joan looked,0.7142857142857143
arctic_a0263,Vietnamese,HQTV,nat+zero_0,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+zero_100,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+zero_200,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+zero_400,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0263,Vietnamese,HQTV,nat+zero_800,"Joan looked triumphantly at Sheldon, who bowed."," Joan looked triumphantly at Sheldon, who bowed.",0.0
arctic_a0276,Arabic,ZHAA,nat+nat,Oolong Atoll was one hundred and forty miles in circumference., Oolong at all was 140 miles in circumference.,0.6
arctic_a0276,Arabic,ZHAA,nat+nat_diff_utt,Oolong Atoll was one hundred and forty miles in circumference., Oolong atol was 140 miles in circumference.,0.5
arctic_a0276,Arabic,ZHAA,nat+l2_same,Oolong Atoll was one hundred and forty miles in circumference., Oolong Atal was 140 miles in circumference.,0.5
arctic_a0276,Arabic,ZHAA,nat+interp,Oolong Atoll was one hundred and forty miles in circumference., Oolong A-T,0.9
