prompt_id,L1,speaker,condition,ref,hyp,wer
arctic_a0106,Hindi,SVBI,l2+noise,The emotion which she had suppressed burst forth now in a choking sob.," The emotion, the emotion,",0.8461538461538461
arctic_a0106,Hindi,SVBI,nat+zero_0,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+zero_0,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Hindi,SVBI,nat+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+zero_100,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Hindi,SVBI,nat+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+zero_200,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Hindi,SVBI,nat+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+zero_400,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Hindi,SVBI,nat+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+zero_800,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Hindi,SVBI,nat+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Hindi,SVBI,l2+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a talking sob.,0.07692307692307693
arctic_a0106,Korean,HJK,nat+nat,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+nat_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+l2_same,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+interp,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+noise,The emotion which she had suppressed burst forth now in a choking sob.," The Em,",0.9230769230769231
arctic_a0106,Korean,HJK,l2+l2,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+l2_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+nat_same,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+interp,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+noise,The emotion which she had suppressed burst forth now in a choking sob.," The emotion,",0.8461538461538461
arctic_a0106,Korean,HJK,nat+zero_0,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+zero_0,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,nat+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Korean,HJK,l2+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., The emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,nat+nat,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,nat+nat_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,nat+l2_same,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,nat+interp,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,nat+noise,The emotion which she had suppressed burst forth now in a choking sob.," The Em,",0.9230769230769231
arctic_a0106,Spanish,EBVS,l2+l2,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has pressed first now in a shocking top,0.5384615384615384
arctic_a0106,Spanish,EBVS,l2+l2_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has pressed first now in a shocking top,0.5384615384615384
arctic_a0106,Spanish,EBVS,l2+nat_same,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has pressed first now in a shocking top.,0.5384615384615384
arctic_a0106,Spanish,EBVS,l2+interp,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has suppressed was forced now in a shocking top.,0.46153846153846156
arctic_a0106,Spanish,EBVS,l2+noise,The emotion which she had suppressed burst forth now in a choking sob., The motion which she has pressed the first,0.7692307692307693
arctic_a0106,Spanish,EBVS,nat+zero_0,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+zero_0,The emotion which she had suppressed burst forth now in a choking sob.," the motion which she has pressed first, now in a shocking top.",0.5384615384615384
arctic_a0106,Spanish,EBVS,nat+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+zero_100,The emotion which she had suppressed burst forth now in a choking sob.," the motion which she has pressed first, now in a shocking top.",0.5384615384615384
arctic_a0106,Spanish,EBVS,nat+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+zero_200,The emotion which she had suppressed burst forth now in a choking sob.," the motion which she has pressed first, now in a shocking top.",0.5384615384615384
arctic_a0106,Spanish,EBVS,nat+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+zero_400,The emotion which she had suppressed burst forth now in a choking sob.," the motion which she has pressed first, now in a shocking top.",0.5384615384615384
arctic_a0106,Spanish,EBVS,nat+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has pressed first now in a shocking top.,0.5384615384615384
arctic_a0106,Spanish,EBVS,nat+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Spanish,EBVS,l2+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has pressed first now in a shocking top.,0.5384615384615384
arctic_a0106,Vietnamese,HQTV,nat+nat,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,nat+nat_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,nat+l2_same,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,nat+interp,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,nat+noise,The emotion which she had suppressed burst forth now in a choking sob.," The Em,",0.9230769230769231
arctic_a0106,Vietnamese,HQTV,l2+l2,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed burst forth now in the choking soft.,0.23076923076923078
arctic_a0106,Vietnamese,HQTV,l2+l2_diff_utt,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed burst forth now in the choking soft,0.23076923076923078
arctic_a0106,Vietnamese,HQTV,l2+nat_same,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed burst forth now in the choking soft.,0.23076923076923078
arctic_a0106,Vietnamese,HQTV,l2+interp,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed burst burst now in the choking soft,0.3076923076923077
arctic_a0106,Vietnamese,HQTV,l2+noise,The emotion which she had suppressed burst forth now in a choking sob., the motion which she has the,0.7692307692307693
arctic_a0106,Vietnamese,HQTV,nat+zero_0,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+zero_0,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed for now in the choking soft.,0.38461538461538464
arctic_a0106,Vietnamese,HQTV,nat+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+zero_100,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed for now in the choking soft.,0.38461538461538464
arctic_a0106,Vietnamese,HQTV,nat+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+zero_200,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed for now in the choking soft.,0.38461538461538464
arctic_a0106,Vietnamese,HQTV,nat+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+zero_400,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed for now in the choking soft.,0.38461538461538464
arctic_a0106,Vietnamese,HQTV,nat+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+zero_800,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed for now in the choking soft.,0.38461538461538464
arctic_a0106,Vietnamese,HQTV,nat+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she had suppressed burst forth now in a choking sob.,0.0
arctic_a0106,Vietnamese,HQTV,l2+empty_pad,The emotion which she had suppressed burst forth now in a choking sob., the emotion which she has suppressed burst forth now in the choking soft.,0.23076923076923078
arctic_a0111,Arabic,ZHAA,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+l2_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Arabic,ZHAA,l2+l2,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+l2_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+nat_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+interp,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+noise,"Instead, he joined her; and they ate like two hungry children.", Instead he joined,0.7272727272727273
arctic_a0111,Arabic,ZHAA,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,l2+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Arabic,ZHAA,nat+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Arabic,ZHAA,l2+empty_pad,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+l2_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Chinese,BWC,l2+l2,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+l2_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+nat_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+interp,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+noise,"Instead, he joined her; and they ate like two hungry children."," Instead,",0.9090909090909091
arctic_a0111,Chinese,BWC,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,l2+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Chinese,BWC,nat+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Chinese,BWC,l2+empty_pad,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,nat+l2_same,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+interp,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Hindi,SVBI,l2+l2,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,l2+l2_diff_utt,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,l2+nat_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+interp,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,l2+noise,"Instead, he joined her; and they ate like two hungry children."," Instead,",0.9090909090909091
arctic_a0111,Hindi,SVBI,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+zero_0,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+zero_100,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+zero_200,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+zero_400,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Hindi,SVBI,l2+zero_800,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,nat+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Hindi,SVBI,l2+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+l2_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Korean,HJK,l2+l2,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Korean,HJK,l2+l2_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Korean,HJK,l2+nat_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Korean,HJK,l2+interp,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like 200 children.,0.18181818181818182
arctic_a0111,Korean,HJK,l2+noise,"Instead, he joined her; and they ate like two hungry children."," Instead,",0.9090909090909091
arctic_a0111,Korean,HJK,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,l2+zero_0,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,l2+zero_100,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,l2+zero_200,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,l2+zero_400,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Korean,HJK,l2+zero_800,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like 200 children.,0.18181818181818182
arctic_a0111,Korean,HJK,nat+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Korean,HJK,l2+empty_pad,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+nat,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+nat_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+l2_same,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Spanish,EBVS,nat+interp,"Instead, he joined her; and they ate like two hungry children."," Instead he joined her, and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,nat+noise,"Instead, he joined her; and they ate like two hungry children.", Instead Instead,0.9090909090909091
arctic_a0111,Spanish,EBVS,l2+l2,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,l2+l2_diff_utt,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,l2+nat_same,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,l2+interp,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,l2+noise,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like 200 children.,0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,l2+zero_0,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,l2+zero_100,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,l2+zero_200,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,l2+zero_400,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like two hungry children.",0.0
arctic_a0111,Spanish,EBVS,l2+zero_800,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
arctic_a0111,Spanish,EBVS,nat+empty_pad,"Instead, he joined her; and they ate like two hungry children.", Instead he joined her and they ate like two hungry children.,0.0
arctic_a0111,Spanish,EBVS,l2+empty_pad,"Instead, he joined her; and they ate like two hungry children."," Instead, he joined her and they ate like 200 children.",0.18181818181818182
