prompt_id,L1,speaker,alpha,wer,method,utterance_id,expected_wer_mean,delta_wer
arctic_a0576,Arabic,ZHAA,1.0,0.3076923076923077,dtw_aligned,arctic_a0576,0.0,0.3076923076923077
arctic_a0579,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0579,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0579,Korean,HJK,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0579,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0579,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0579,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_a0579,0.0,0.0
arctic_a0582,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_a0582,0.0,0.1
arctic_a0582,Spanish,EBVS,1.0,0.1,dtw_aligned,arctic_a0582,0.0,0.1
arctic_a0582,Korean,HJK,1.0,0.0,dtw_aligned,arctic_a0582,0.0,0.0
arctic_a0582,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_a0582,0.0,0.1
arctic_a0582,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_a0582,0.0,0.0
arctic_a0582,Arabic,ZHAA,1.0,0.1,dtw_aligned,arctic_a0582,0.0,0.1
arctic_a0585,Chinese,BWC,1.0,0.125,dtw_aligned,arctic_a0585,0.0,0.125
arctic_a0585,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_a0585,0.0,0.0
arctic_a0585,Korean,HJK,1.0,0.25,dtw_aligned,arctic_a0585,0.0,0.25
arctic_a0585,Vietnamese,HQTV,1.0,0.625,dtw_aligned,arctic_a0585,0.0,0.625
arctic_a0585,Hindi,SVBI,1.0,0.25,dtw_aligned,arctic_a0585,0.0,0.25
arctic_a0585,Arabic,ZHAA,1.0,0.125,dtw_aligned,arctic_a0585,0.0,0.125
arctic_a0593,Chinese,BWC,1.0,0.125,dtw_aligned,arctic_a0593,0.0,0.125
arctic_a0593,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_a0593,0.0,0.0
arctic_a0593,Korean,HJK,1.0,0.0,dtw_aligned,arctic_a0593,0.0,0.0
arctic_a0593,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_a0593,0.0,0.0
arctic_a0593,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_a0593,0.0,0.0
arctic_a0593,Arabic,ZHAA,1.0,0.125,dtw_aligned,arctic_a0593,0.0,0.125
arctic_b0011,Chinese,BWC,1.0,0.0833333333333333,dtw_aligned,arctic_b0011,0.0,0.0833333333333333
arctic_b0011,Spanish,EBVS,1.0,0.2727272727272727,dtw_aligned,arctic_b0011,0.0,0.2727272727272727
arctic_b0011,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0011,0.0,0.0
arctic_b0011,Vietnamese,HQTV,1.0,0.0833333333333333,dtw_aligned,arctic_b0011,0.0,0.0833333333333333
arctic_b0011,Hindi,SVBI,1.0,0.0833333333333333,dtw_aligned,arctic_b0011,0.0,0.0833333333333333
arctic_b0011,Arabic,ZHAA,1.0,0.0833333333333333,dtw_aligned,arctic_b0011,0.0,0.0833333333333333
arctic_b0016,Chinese,BWC,1.0,0.3333333333333333,dtw_aligned,arctic_b0016,0.0,0.3333333333333333
arctic_b0016,Spanish,EBVS,1.0,0.4166666666666667,dtw_aligned,arctic_b0016,0.0,0.4166666666666667
arctic_b0016,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0016,0.0,0.0
arctic_b0016,Vietnamese,HQTV,1.0,0.25,dtw_aligned,arctic_b0016,0.0,0.25
arctic_b0016,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0016,0.0,0.0
arctic_b0016,Arabic,ZHAA,1.0,0.3333333333333333,dtw_aligned,arctic_b0016,0.0,0.3333333333333333
arctic_b0022,Chinese,BWC,1.0,0.0833333333333333,dtw_aligned,arctic_b0022,0.0,0.0833333333333333
arctic_b0022,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0022,0.0,0.0
arctic_b0022,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0022,0.0,0.0
arctic_b0022,Vietnamese,HQTV,1.0,0.1666666666666666,dtw_aligned,arctic_b0022,0.0,0.1666666666666666
arctic_b0022,Hindi,SVBI,1.0,0.0833333333333333,dtw_aligned,arctic_b0022,0.0,0.0833333333333333
arctic_b0022,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0022,0.0,0.0
arctic_b0023,Chinese,BWC,1.0,0.2,dtw_aligned,arctic_b0023,0.2,0.0
arctic_b0023,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0023,0.2,-0.2
arctic_b0023,Korean,HJK,1.0,0.2,dtw_aligned,arctic_b0023,0.2,0.0
arctic_b0023,Vietnamese,HQTV,1.0,0.2,dtw_aligned,arctic_b0023,0.2,0.0
arctic_b0023,Hindi,SVBI,1.0,0.2,dtw_aligned,arctic_b0023,0.2,0.0
arctic_b0023,Arabic,ZHAA,1.0,0.2,dtw_aligned,arctic_b0023,0.2,0.0
arctic_b0033,Chinese,BWC,1.0,0.1666666666666666,dtw_aligned,arctic_b0033,0.0,0.1666666666666666
arctic_b0033,Spanish,EBVS,1.0,0.1666666666666666,dtw_aligned,arctic_b0033,0.0,0.1666666666666666
arctic_b0033,Korean,HJK,1.0,0.1666666666666666,dtw_aligned,arctic_b0033,0.0,0.1666666666666666
arctic_b0033,Vietnamese,HQTV,1.0,0.3333333333333333,dtw_aligned,arctic_b0033,0.0,0.3333333333333333
arctic_b0033,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0033,0.0,0.0
arctic_b0033,Arabic,ZHAA,1.0,0.1666666666666666,dtw_aligned,arctic_b0033,0.0,0.1666666666666666
arctic_b0052,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0052,0.0,0.0
arctic_b0052,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0052,0.0,0.0
arctic_b0052,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0052,0.0,0.0
arctic_b0052,Vietnamese,HQTV,1.0,0.1428571428571428,dtw_aligned,arctic_b0052,0.0,0.1428571428571428
arctic_b0052,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0052,0.0,0.0
arctic_b0052,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0052,0.0,0.0
arctic_b0055,Chinese,BWC,1.0,0.1818181818181818,dtw_aligned,arctic_b0055,0.0,0.1818181818181818
arctic_b0055,Spanish,EBVS,1.0,0.2727272727272727,dtw_aligned,arctic_b0055,0.0,0.2727272727272727
arctic_b0055,Korean,HJK,1.0,0.1818181818181818,dtw_aligned,arctic_b0055,0.0,0.1818181818181818
arctic_b0055,Vietnamese,HQTV,1.0,0.2727272727272727,dtw_aligned,arctic_b0055,0.0,0.2727272727272727
arctic_b0055,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0055,0.0,0.0
arctic_b0055,Arabic,ZHAA,1.0,0.0909090909090909,dtw_aligned,arctic_b0055,0.0,0.0909090909090909
arctic_b0057,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0057,0.0,0.0
arctic_b0057,Spanish,EBVS,1.0,0.125,dtw_aligned,arctic_b0057,0.0,0.125
arctic_b0057,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0057,0.0,0.0
arctic_b0057,Vietnamese,HQTV,1.0,0.125,dtw_aligned,arctic_b0057,0.0,0.125
arctic_b0057,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0057,0.0,0.0
arctic_b0057,Arabic,ZHAA,1.0,0.125,dtw_aligned,arctic_b0057,0.0,0.125
arctic_b0072,Chinese,BWC,1.0,0.1111111111111111,dtw_aligned,arctic_b0072,0.0,0.1111111111111111
arctic_b0072,Spanish,EBVS,1.0,0.1111111111111111,dtw_aligned,arctic_b0072,0.0,0.1111111111111111
arctic_b0072,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0072,0.0,0.0
arctic_b0072,Vietnamese,HQTV,1.0,0.2222222222222222,dtw_aligned,arctic_b0072,0.0,0.2222222222222222
arctic_b0072,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0072,0.0,0.0
arctic_b0072,Arabic,ZHAA,1.0,0.1111111111111111,dtw_aligned,arctic_b0072,0.0,0.1111111111111111
arctic_b0079,Chinese,BWC,1.0,0.2857142857142857,dtw_aligned,arctic_b0079,0.0,0.2857142857142857
arctic_b0079,Spanish,EBVS,1.0,0.1428571428571428,dtw_aligned,arctic_b0079,0.0,0.1428571428571428
arctic_b0079,Korean,HJK,1.0,0.1428571428571428,dtw_aligned,arctic_b0079,0.0,0.1428571428571428
arctic_b0079,Vietnamese,HQTV,1.0,0.1428571428571428,dtw_aligned,arctic_b0079,0.0,0.1428571428571428
arctic_b0079,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0079,0.0,0.0
arctic_b0079,Arabic,ZHAA,1.0,0.1428571428571428,dtw_aligned,arctic_b0079,0.0,0.1428571428571428
arctic_b0093,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0093,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0093,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0093,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0093,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0093,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0093,0.0,0.0
arctic_b0103,Chinese,BWC,1.0,0.0833333333333333,dtw_aligned,arctic_b0103,0.0833333333333333,0.0
arctic_b0103,Spanish,EBVS,1.0,0.3333333333333333,dtw_aligned,arctic_b0103,0.0833333333333333,0.25
arctic_b0103,Korean,HJK,1.0,0.0833333333333333,dtw_aligned,arctic_b0103,0.0833333333333333,0.0
arctic_b0103,Vietnamese,HQTV,1.0,0.1666666666666666,dtw_aligned,arctic_b0103,0.0833333333333333,0.0833333333333333
arctic_b0103,Hindi,SVBI,1.0,0.1666666666666666,dtw_aligned,arctic_b0103,0.0833333333333333,0.0833333333333333
arctic_b0103,Arabic,ZHAA,1.0,0.1666666666666666,dtw_aligned,arctic_b0103,0.0833333333333333,0.0833333333333333
arctic_b0104,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0104,0.1,0.0
arctic_b0104,Spanish,EBVS,1.0,0.1,dtw_aligned,arctic_b0104,0.1,0.0
arctic_b0104,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0104,0.1,-0.1
arctic_b0104,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_b0104,0.1,0.0
arctic_b0104,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0104,0.1,-0.1
arctic_b0104,Arabic,ZHAA,1.0,0.1,dtw_aligned,arctic_b0104,0.1,0.0
arctic_b0108,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0108,0.0,0.1
arctic_b0108,Spanish,EBVS,1.0,0.6,dtw_aligned,arctic_b0108,0.0,0.6
arctic_b0108,Korean,HJK,1.0,0.1,dtw_aligned,arctic_b0108,0.0,0.1
arctic_b0108,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0108,0.0,0.0
arctic_b0108,Hindi,SVBI,1.0,0.1,dtw_aligned,arctic_b0108,0.0,0.1
arctic_b0108,Arabic,ZHAA,1.0,0.2,dtw_aligned,arctic_b0108,0.0,0.2
arctic_b0111,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0111,0.0,0.0
arctic_b0111,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0111,0.0,0.0
arctic_b0111,Korean,HJK,1.0,0.1666666666666666,dtw_aligned,arctic_b0111,0.0,0.1666666666666666
arctic_b0111,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0111,0.0,0.0
arctic_b0111,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0111,0.0,0.0
arctic_b0111,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0111,0.0,0.0
arctic_b0124,Chinese,BWC,1.0,0.25,dtw_aligned,arctic_b0124,0.0833333333333333,0.16666666666666669
arctic_b0124,Spanish,EBVS,1.0,0.1666666666666666,dtw_aligned,arctic_b0124,0.0833333333333333,0.0833333333333333
arctic_b0124,Korean,HJK,1.0,0.0833333333333333,dtw_aligned,arctic_b0124,0.0833333333333333,0.0
arctic_b0124,Vietnamese,HQTV,1.0,0.25,dtw_aligned,arctic_b0124,0.0833333333333333,0.16666666666666669
arctic_b0124,Hindi,SVBI,1.0,0.0833333333333333,dtw_aligned,arctic_b0124,0.0833333333333333,0.0
arctic_b0124,Arabic,ZHAA,1.0,0.0833333333333333,dtw_aligned,arctic_b0124,0.0833333333333333,0.0
arctic_b0142,Chinese,BWC,1.0,0.1111111111111111,dtw_aligned,arctic_b0142,0.0,0.1111111111111111
arctic_b0142,Spanish,EBVS,1.0,0.1111111111111111,dtw_aligned,arctic_b0142,0.0,0.1111111111111111
arctic_b0142,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0142,0.0,0.0
arctic_b0142,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0142,0.0,0.0
arctic_b0142,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0142,0.0,0.0
arctic_b0142,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0142,0.0,0.0
arctic_b0173,Chinese,BWC,1.0,0.1666666666666666,dtw_aligned,arctic_b0173,0.0,0.1666666666666666
arctic_b0173,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0173,0.0,0.0
arctic_b0173,Korean,HJK,1.0,0.1666666666666666,dtw_aligned,arctic_b0173,0.0,0.1666666666666666
arctic_b0173,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0173,0.0,0.0
arctic_b0173,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0173,0.0,0.0
arctic_b0173,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0173,0.0,0.0
arctic_b0176,Chinese,BWC,1.0,0.4,dtw_aligned,arctic_b0176,0.0,0.4
arctic_b0176,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0176,0.0,0.0
arctic_b0176,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0176,0.0,0.0
arctic_b0176,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0176,0.0,0.0
arctic_b0176,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0176,0.0,0.0
arctic_b0176,Arabic,ZHAA,1.0,0.2,dtw_aligned,arctic_b0176,0.0,0.2
arctic_b0186,Chinese,BWC,1.0,0.25,dtw_aligned,arctic_b0186,0.0,0.25
arctic_b0186,Spanish,EBVS,1.0,0.375,dtw_aligned,arctic_b0186,0.0,0.375
arctic_b0186,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0186,0.0,0.0
arctic_b0186,Vietnamese,HQTV,1.0,0.25,dtw_aligned,arctic_b0186,0.0,0.25
arctic_b0186,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0186,0.0,0.0
arctic_b0186,Arabic,ZHAA,1.0,0.125,dtw_aligned,arctic_b0186,0.0,0.125
arctic_b0191,Chinese,BWC,1.0,0.0833333333333333,dtw_aligned,arctic_b0191,0.0,0.0833333333333333
arctic_b0191,Spanish,EBVS,1.0,0.1666666666666666,dtw_aligned,arctic_b0191,0.0,0.1666666666666666
arctic_b0191,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0191,0.0,0.0
arctic_b0191,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0191,0.0,0.0
arctic_b0191,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0191,0.0,0.0
arctic_b0191,Arabic,ZHAA,1.0,0.0833333333333333,dtw_aligned,arctic_b0191,0.0,0.0833333333333333
arctic_b0230,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0230,0.125,-0.125
arctic_b0230,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0230,0.125,-0.125
arctic_b0230,Korean,HJK,1.0,0.125,dtw_aligned,arctic_b0230,0.125,0.0
arctic_b0230,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0230,0.125,-0.125
arctic_b0230,Hindi,SVBI,1.0,0.125,dtw_aligned,arctic_b0230,0.125,0.0
arctic_b0230,Arabic,ZHAA,1.0,0.125,dtw_aligned,arctic_b0230,0.125,0.0
arctic_b0240,Chinese,BWC,1.0,0.2857142857142857,dtw_aligned,arctic_b0240,0.1428571428571428,0.1428571428571429
arctic_b0240,Spanish,EBVS,1.0,0.1428571428571428,dtw_aligned,arctic_b0240,0.1428571428571428,0.0
arctic_b0240,Korean,HJK,1.0,0.1428571428571428,dtw_aligned,arctic_b0240,0.1428571428571428,0.0
arctic_b0240,Vietnamese,HQTV,1.0,0.4285714285714285,dtw_aligned,arctic_b0240,0.1428571428571428,0.2857142857142857
arctic_b0240,Hindi,SVBI,1.0,0.1428571428571428,dtw_aligned,arctic_b0240,0.1428571428571428,0.0
arctic_b0240,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0240,0.1428571428571428,-0.1428571428571428
arctic_b0248,Chinese,BWC,1.0,0.1111111111111111,dtw_aligned,arctic_b0248,0.0,0.1111111111111111
arctic_b0248,Spanish,EBVS,1.0,0.1111111111111111,dtw_aligned,arctic_b0248,0.0,0.1111111111111111
arctic_b0248,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0248,0.0,0.0
arctic_b0248,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0248,0.0,0.0
arctic_b0248,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0248,0.0,0.0
arctic_b0248,Arabic,ZHAA,1.0,0.1111111111111111,dtw_aligned,arctic_b0248,0.0,0.1111111111111111
arctic_b0260,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0260,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0260,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0260,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0260,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0260,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0260,0.0,0.0
arctic_b0271,Chinese,BWC,1.0,0.1666666666666666,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1060606060606061
arctic_b0271,Spanish,EBVS,1.0,0.1666666666666666,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1060606060606061
arctic_b0271,Korean,HJK,1.0,0.0833333333333333,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1893939393939394
arctic_b0271,Vietnamese,HQTV,1.0,0.0833333333333333,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1893939393939394
arctic_b0271,Hindi,SVBI,1.0,0.0833333333333333,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1893939393939394
arctic_b0271,Arabic,ZHAA,1.0,0.0833333333333333,dtw_aligned,arctic_b0271,0.2727272727272727,-0.1893939393939394
arctic_b0286,Chinese,BWC,1.0,0.2,dtw_aligned,arctic_b0286,0.0,0.2
arctic_b0286,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0286,0.0,0.0
arctic_b0286,Korean,HJK,1.0,0.2,dtw_aligned,arctic_b0286,0.0,0.2
arctic_b0286,Vietnamese,HQTV,1.0,0.2,dtw_aligned,arctic_b0286,0.0,0.2
arctic_b0286,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0286,0.0,0.0
arctic_b0286,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0286,0.0,0.0
arctic_b0308,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0308,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0308,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0308,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0308,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0308,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0308,0.0,0.0
arctic_b0309,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0309,0.1666666666666666,-0.1666666666666666
arctic_b0309,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0309,0.1666666666666666,-0.1666666666666666
arctic_b0309,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0309,0.1666666666666666,-0.1666666666666666
arctic_b0309,Vietnamese,HQTV,1.0,0.3333333333333333,dtw_aligned,arctic_b0309,0.1666666666666666,0.1666666666666667
arctic_b0309,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0309,0.1666666666666666,-0.1666666666666666
arctic_b0309,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0309,0.1666666666666666,-0.1666666666666666
arctic_b0344,Chinese,BWC,1.0,0.1428571428571428,dtw_aligned,arctic_b0344,0.0,0.1428571428571428
arctic_b0344,Spanish,EBVS,1.0,0.2857142857142857,dtw_aligned,arctic_b0344,0.0,0.2857142857142857
arctic_b0344,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0344,0.0,0.0
arctic_b0344,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0344,0.0,0.0
arctic_b0344,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0344,0.0,0.0
arctic_b0344,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0344,0.0,0.0
arctic_b0360,Chinese,BWC,1.0,0.1666666666666666,dtw_aligned,arctic_b0360,0.0,0.1666666666666666
arctic_b0360,Spanish,EBVS,1.0,0.0833333333333333,dtw_aligned,arctic_b0360,0.0,0.0833333333333333
arctic_b0360,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0360,0.0,0.0
arctic_b0360,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0360,0.0,0.0
arctic_b0360,Hindi,SVBI,1.0,0.1666666666666666,dtw_aligned,arctic_b0360,0.0,0.1666666666666666
arctic_b0360,Arabic,ZHAA,1.0,0.4166666666666667,dtw_aligned,arctic_b0360,0.0,0.4166666666666667
arctic_b0377,Chinese,BWC,1.0,1.0,dtw_aligned,arctic_b0377,0.0,1.0
arctic_b0377,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0377,0.0,0.0
arctic_b0377,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0377,0.0,0.0
arctic_b0377,Vietnamese,HQTV,1.0,0.1666666666666666,dtw_aligned,arctic_b0377,0.0,0.1666666666666666
arctic_b0377,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0377,0.0,0.0
arctic_b0377,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0377,0.0,0.0
arctic_b0379,Chinese,BWC,1.0,0.0909090909090909,dtw_aligned,arctic_b0379,0.0,0.0909090909090909
arctic_b0379,Spanish,EBVS,1.0,0.3636363636363636,dtw_aligned,arctic_b0379,0.0,0.3636363636363636
arctic_b0379,Korean,HJK,1.0,0.2727272727272727,dtw_aligned,arctic_b0379,0.0,0.2727272727272727
arctic_b0379,Vietnamese,HQTV,1.0,0.0909090909090909,dtw_aligned,arctic_b0379,0.0,0.0909090909090909
arctic_b0379,Hindi,SVBI,1.0,0.3636363636363636,dtw_aligned,arctic_b0379,0.0,0.3636363636363636
arctic_b0379,Arabic,ZHAA,1.0,0.2727272727272727,dtw_aligned,arctic_b0379,0.0,0.2727272727272727
arctic_b0380,Chinese,BWC,1.0,0.2727272727272727,dtw_aligned,arctic_b0380,0.0,0.2727272727272727
arctic_b0380,Spanish,EBVS,1.0,0.4545454545454545,dtw_aligned,arctic_b0380,0.0,0.4545454545454545
arctic_b0380,Korean,HJK,1.0,0.0909090909090909,dtw_aligned,arctic_b0380,0.0,0.0909090909090909
arctic_b0380,Vietnamese,HQTV,1.0,0.3636363636363636,dtw_aligned,arctic_b0380,0.0,0.3636363636363636
arctic_b0380,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0380,0.0,0.0
arctic_b0380,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0380,0.0,0.0
arctic_b0404,Chinese,BWC,1.0,0.0,dtw_aligned,arctic_b0404,0.0,0.0
arctic_b0404,Spanish,EBVS,1.0,0.0,dtw_aligned,arctic_b0404,0.0,0.0
arctic_b0404,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0404,0.0,0.0
arctic_b0404,Vietnamese,HQTV,1.0,0.125,dtw_aligned,arctic_b0404,0.0,0.125
arctic_b0404,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0404,0.0,0.0
arctic_b0404,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0404,0.0,0.0
arctic_b0406,Chinese,BWC,1.0,0.3333333333333333,dtw_aligned,arctic_b0406,0.0833333333333333,0.25
arctic_b0406,Spanish,EBVS,1.0,0.6666666666666666,dtw_aligned,arctic_b0406,0.0833333333333333,0.5833333333333334
arctic_b0406,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0406,0.0833333333333333,-0.0833333333333333
arctic_b0406,Vietnamese,HQTV,1.0,0.1666666666666666,dtw_aligned,arctic_b0406,0.0833333333333333,0.0833333333333333
arctic_b0406,Hindi,SVBI,1.0,0.1666666666666666,dtw_aligned,arctic_b0406,0.0833333333333333,0.0833333333333333
arctic_b0406,Arabic,ZHAA,1.0,0.0833333333333333,dtw_aligned,arctic_b0406,0.0833333333333333,0.0
arctic_b0409,Chinese,BWC,1.0,0.2307692307692307,dtw_aligned,arctic_b0409,0.0769230769230769,0.1538461538461538
arctic_b0409,Korean,HJK,1.0,0.2307692307692307,dtw_aligned,arctic_b0409,0.0769230769230769,0.1538461538461538
arctic_b0409,Vietnamese,HQTV,1.0,0.0,dtw_aligned,arctic_b0409,0.0769230769230769,-0.0769230769230769
arctic_b0409,Hindi,SVBI,1.0,0.1538461538461538,dtw_aligned,arctic_b0409,0.0769230769230769,0.0769230769230769
arctic_b0409,Arabic,ZHAA,1.0,0.2307692307692307,dtw_aligned,arctic_b0409,0.0769230769230769,0.1538461538461538
arctic_b0410,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0410,0.0,0.1
arctic_b0410,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0410,0.0,0.0
arctic_b0410,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_b0410,0.0,0.1
arctic_b0410,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0410,0.0,0.0
arctic_b0410,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0410,0.0,0.0
arctic_b0417,Chinese,BWC,1.0,0.1,dtw_aligned,arctic_b0417,0.0,0.1
arctic_b0417,Korean,HJK,1.0,0.0,dtw_aligned,arctic_b0417,0.0,0.0
arctic_b0417,Vietnamese,HQTV,1.0,0.1,dtw_aligned,arctic_b0417,0.0,0.1
arctic_b0417,Hindi,SVBI,1.0,0.0,dtw_aligned,arctic_b0417,0.0,0.0
arctic_b0417,Arabic,ZHAA,1.0,0.0,dtw_aligned,arctic_b0417,0.0,0.0
