prompt_id,L1,speaker,alpha,wer
arctic_a0146,Arabic,ZHAA,0.5,0.42857142857142855
arctic_a0146,Arabic,ZHAA,0.75,0.14285714285714285
arctic_a0146,Arabic,ZHAA,1.0,0.0
arctic_a0162,Chinese,BWC,0.0,0.3333333333333333
arctic_a0162,Chinese,BWC,0.25,0.16666666666666666
arctic_a0162,Chinese,BWC,0.5,0.3333333333333333
arctic_a0162,Chinese,BWC,0.75,0.0
arctic_a0162,Chinese,BWC,1.0,0.3333333333333333
arctic_a0162,Spanish,EBVS,0.0,0.6666666666666666
arctic_a0162,Spanish,EBVS,0.25,0.6666666666666666
arctic_a0162,Spanish,EBVS,0.5,0.3333333333333333
arctic_a0162,Spanish,EBVS,0.75,0.0
arctic_a0162,Spanish,EBVS,1.0,0.3333333333333333
arctic_a0162,Korean,HJK,0.0,0.0
arctic_a0162,Korean,HJK,0.25,0.16666666666666666
arctic_a0162,Korean,HJK,0.5,0.3333333333333333
arctic_a0162,Korean,HJK,0.75,0.3333333333333333
arctic_a0162,Korean,HJK,1.0,0.3333333333333333
arctic_a0162,Vietnamese,HQTV,0.0,0.6666666666666666
arctic_a0162,Vietnamese,HQTV,0.25,0.16666666666666666
arctic_a0162,Vietnamese,HQTV,0.5,0.3333333333333333
arctic_a0162,Vietnamese,HQTV,0.75,0.0
arctic_a0162,Vietnamese,HQTV,1.0,0.3333333333333333
arctic_a0162,Hindi,SVBI,0.0,0.0
arctic_a0162,Hindi,SVBI,0.25,0.0
arctic_a0162,Hindi,SVBI,0.5,0.0
arctic_a0162,Hindi,SVBI,0.75,0.3333333333333333
arctic_a0162,Hindi,SVBI,1.0,0.6666666666666666
arctic_a0162,Arabic,ZHAA,0.0,0.16666666666666666
arctic_a0162,Arabic,ZHAA,0.25,0.0
arctic_a0162,Arabic,ZHAA,0.5,0.16666666666666666
arctic_a0162,Arabic,ZHAA,0.75,0.16666666666666666
arctic_a0162,Arabic,ZHAA,1.0,0.5
arctic_a0222,Chinese,BWC,0.0,0.0
arctic_a0222,Chinese,BWC,0.25,0.0
arctic_a0222,Chinese,BWC,0.5,0.1111111111111111
arctic_a0222,Chinese,BWC,0.75,0.1111111111111111
arctic_a0222,Chinese,BWC,1.0,0.0
arctic_a0222,Spanish,EBVS,0.0,0.0
arctic_a0222,Spanish,EBVS,0.25,0.0
arctic_a0222,Spanish,EBVS,0.5,0.2222222222222222
arctic_a0222,Spanish,EBVS,0.75,0.1111111111111111
arctic_a0222,Spanish,EBVS,1.0,0.0
arctic_a0222,Korean,HJK,0.0,0.2222222222222222
arctic_a0222,Korean,HJK,0.25,0.1111111111111111
arctic_a0222,Korean,HJK,0.5,0.0
arctic_a0222,Korean,HJK,0.75,0.0
arctic_a0222,Korean,HJK,1.0,0.0
arctic_a0222,Vietnamese,HQTV,0.0,0.1111111111111111
arctic_a0222,Vietnamese,HQTV,0.25,0.1111111111111111
arctic_a0222,Vietnamese,HQTV,0.5,0.1111111111111111
arctic_a0222,Vietnamese,HQTV,0.75,0.1111111111111111
arctic_a0222,Vietnamese,HQTV,1.0,0.0
arctic_a0222,Hindi,SVBI,0.0,0.0
arctic_a0222,Hindi,SVBI,0.25,0.1111111111111111
arctic_a0222,Hindi,SVBI,0.5,0.1111111111111111
arctic_a0222,Hindi,SVBI,0.75,0.1111111111111111
arctic_a0222,Hindi,SVBI,1.0,0.0
arctic_a0222,Arabic,ZHAA,0.0,0.1111111111111111
arctic_a0222,Arabic,ZHAA,0.25,0.1111111111111111
arctic_a0222,Arabic,ZHAA,0.5,0.1111111111111111
arctic_a0222,Arabic,ZHAA,0.75,0.1111111111111111
arctic_a0222,Arabic,ZHAA,1.0,0.0
arctic_a0226,Chinese,BWC,0.0,0.0
arctic_a0226,Chinese,BWC,0.25,0.2857142857142857
arctic_a0226,Chinese,BWC,0.5,0.7142857142857143
arctic_a0226,Chinese,BWC,0.75,0.14285714285714285
arctic_a0226,Chinese,BWC,1.0,0.14285714285714285
arctic_a0226,Spanish,EBVS,0.0,0.2857142857142857
arctic_a0226,Spanish,EBVS,0.25,0.5714285714285714
arctic_a0226,Spanish,EBVS,0.5,0.5714285714285714
arctic_a0226,Spanish,EBVS,0.75,0.2857142857142857
arctic_a0226,Spanish,EBVS,1.0,0.0
arctic_a0226,Korean,HJK,0.0,0.0
arctic_a0226,Korean,HJK,0.25,0.0
arctic_a0226,Korean,HJK,0.5,0.14285714285714285
arctic_a0226,Korean,HJK,0.75,0.2857142857142857
arctic_a0226,Korean,HJK,1.0,0.0
arctic_a0226,Vietnamese,HQTV,0.0,0.14285714285714285
arctic_a0226,Vietnamese,HQTV,0.25,0.42857142857142855
arctic_a0226,Vietnamese,HQTV,0.5,0.2857142857142857
arctic_a0226,Vietnamese,HQTV,0.75,0.2857142857142857
arctic_a0226,Vietnamese,HQTV,1.0,0.0
arctic_a0226,Hindi,SVBI,0.0,0.0
arctic_a0226,Hindi,SVBI,0.25,0.0
arctic_a0226,Hindi,SVBI,0.5,0.14285714285714285
arctic_a0226,Hindi,SVBI,0.75,0.0
arctic_a0226,Hindi,SVBI,1.0,0.14285714285714285
arctic_a0226,Arabic,ZHAA,0.0,0.0
arctic_a0226,Arabic,ZHAA,0.25,0.0
arctic_a0226,Arabic,ZHAA,0.5,0.14285714285714285
arctic_a0226,Arabic,ZHAA,0.75,0.2857142857142857
arctic_a0226,Arabic,ZHAA,1.0,0.14285714285714285
arctic_a0228,Chinese,BWC,0.0,0.16666666666666666
arctic_a0228,Chinese,BWC,0.25,0.0
arctic_a0228,Chinese,BWC,0.5,0.16666666666666666
arctic_a0228,Chinese,BWC,0.75,0.3333333333333333
arctic_a0228,Chinese,BWC,1.0,0.0
arctic_a0228,Spanish,EBVS,0.0,0.0
arctic_a0228,Spanish,EBVS,0.25,0.16666666666666666
arctic_a0228,Spanish,EBVS,0.5,0.16666666666666666
arctic_a0228,Spanish,EBVS,0.75,0.16666666666666666
arctic_a0228,Spanish,EBVS,1.0,0.0
arctic_a0228,Korean,HJK,0.0,0.0
arctic_a0228,Korean,HJK,0.25,0.0
arctic_a0228,Korean,HJK,0.5,0.0
arctic_a0228,Korean,HJK,0.75,0.0
arctic_a0228,Korean,HJK,1.0,0.0
arctic_a0228,Vietnamese,HQTV,0.0,0.0
arctic_a0228,Vietnamese,HQTV,0.25,0.0
arctic_a0228,Vietnamese,HQTV,0.5,0.16666666666666666
arctic_a0228,Vietnamese,HQTV,0.75,0.16666666666666666
arctic_a0228,Vietnamese,HQTV,1.0,0.0
arctic_a0228,Hindi,SVBI,0.0,0.0
arctic_a0228,Hindi,SVBI,0.25,0.0
arctic_a0228,Hindi,SVBI,0.5,0.0
arctic_a0228,Hindi,SVBI,0.75,0.0
arctic_a0228,Hindi,SVBI,1.0,0.0
arctic_a0228,Arabic,ZHAA,0.0,0.0
arctic_a0228,Arabic,ZHAA,0.25,0.0
arctic_a0228,Arabic,ZHAA,0.5,0.0
arctic_a0228,Arabic,ZHAA,0.75,0.0
arctic_a0228,Arabic,ZHAA,1.0,0.0
arctic_a0234,Chinese,BWC,0.0,0.2727272727272727
arctic_a0234,Chinese,BWC,0.25,0.36363636363636365
arctic_a0234,Chinese,BWC,0.5,0.6363636363636364
arctic_a0234,Chinese,BWC,0.75,0.2727272727272727
arctic_a0234,Chinese,BWC,1.0,0.0
arctic_a0234,Spanish,EBVS,0.0,0.18181818181818182
arctic_a0234,Spanish,EBVS,0.25,0.18181818181818182
arctic_a0234,Spanish,EBVS,0.5,0.45454545454545453
arctic_a0234,Spanish,EBVS,0.75,0.2727272727272727
arctic_a0234,Spanish,EBVS,1.0,0.0
arctic_a0234,Korean,HJK,0.0,0.0
arctic_a0234,Korean,HJK,0.25,0.0
arctic_a0234,Korean,HJK,0.5,0.0
arctic_a0234,Korean,HJK,0.75,0.09090909090909091
arctic_a0234,Korean,HJK,1.0,0.0
arctic_a0234,Vietnamese,HQTV,0.0,0.18181818181818182
arctic_a0234,Vietnamese,HQTV,0.25,0.09090909090909091
arctic_a0234,Vietnamese,HQTV,0.5,0.18181818181818182
arctic_a0234,Vietnamese,HQTV,0.75,0.2727272727272727
arctic_a0234,Vietnamese,HQTV,1.0,0.0
arctic_a0234,Hindi,SVBI,0.0,0.0
arctic_a0234,Hindi,SVBI,0.25,0.09090909090909091
arctic_a0234,Hindi,SVBI,0.5,0.36363636363636365
arctic_a0234,Hindi,SVBI,0.75,0.2727272727272727
arctic_a0234,Hindi,SVBI,1.0,0.0
arctic_a0234,Arabic,ZHAA,0.0,0.0
arctic_a0234,Arabic,ZHAA,0.25,0.09090909090909091
arctic_a0234,Arabic,ZHAA,0.5,0.2727272727272727
arctic_a0234,Arabic,ZHAA,0.75,0.09090909090909091
arctic_a0234,Arabic,ZHAA,1.0,0.0
arctic_a0240,Chinese,BWC,0.0,0.2
arctic_a0240,Chinese,BWC,0.25,0.0
arctic_a0240,Chinese,BWC,0.5,0.2
arctic_a0240,Chinese,BWC,0.75,0.2
arctic_a0240,Chinese,BWC,1.0,0.0
arctic_a0240,Spanish,EBVS,0.0,0.4
arctic_a0240,Spanish,EBVS,0.25,0.2
arctic_a0240,Spanish,EBVS,0.5,0.2
arctic_a0240,Spanish,EBVS,0.75,0.2
arctic_a0240,Spanish,EBVS,1.0,0.0
arctic_a0240,Korean,HJK,0.0,0.0
arctic_a0240,Korean,HJK,0.25,0.0
arctic_a0240,Korean,HJK,0.5,0.0
arctic_a0240,Korean,HJK,0.75,0.0
arctic_a0240,Korean,HJK,1.0,0.0
arctic_a0240,Vietnamese,HQTV,0.0,0.0
arctic_a0240,Vietnamese,HQTV,0.25,0.0
arctic_a0240,Vietnamese,HQTV,0.5,0.0
arctic_a0240,Vietnamese,HQTV,0.75,0.0
arctic_a0240,Vietnamese,HQTV,1.0,0.0
arctic_a0240,Hindi,SVBI,0.0,0.0
arctic_a0240,Hindi,SVBI,0.25,0.0
arctic_a0240,Hindi,SVBI,0.5,0.0
arctic_a0240,Hindi,SVBI,0.75,0.0
arctic_a0240,Hindi,SVBI,1.0,0.0
arctic_a0240,Arabic,ZHAA,0.0,0.0
arctic_a0240,Arabic,ZHAA,0.25,0.2
arctic_a0240,Arabic,ZHAA,0.5,0.2
arctic_a0240,Arabic,ZHAA,0.75,0.0
arctic_a0240,Arabic,ZHAA,1.0,0.0
arctic_a0246,Chinese,BWC,0.0,0.0
arctic_a0246,Chinese,BWC,0.25,0.46153846153846156
arctic_a0246,Chinese,BWC,0.5,0.6153846153846154
arctic_a0246,Chinese,BWC,0.75,0.3076923076923077
arctic_a0246,Chinese,BWC,1.0,0.23076923076923078
arctic_a0246,Spanish,EBVS,0.0,0.15384615384615385
arctic_a0246,Spanish,EBVS,0.25,0.38461538461538464
arctic_a0246,Spanish,EBVS,0.5,0.6153846153846154
arctic_a0246,Spanish,EBVS,0.75,0.3076923076923077
arctic_a0246,Spanish,EBVS,1.0,0.07692307692307693
arctic_a0246,Korean,HJK,0.0,0.0
arctic_a0246,Korean,HJK,0.25,0.07692307692307693
arctic_a0246,Korean,HJK,0.5,0.15384615384615385
arctic_a0246,Korean,HJK,0.75,0.07692307692307693
arctic_a0246,Korean,HJK,1.0,0.07692307692307693
arctic_a0246,Vietnamese,HQTV,0.0,0.0
arctic_a0246,Vietnamese,HQTV,0.25,0.38461538461538464
arctic_a0246,Vietnamese,HQTV,0.5,0.6923076923076923
arctic_a0246,Vietnamese,HQTV,0.75,0.15384615384615385
arctic_a0246,Vietnamese,HQTV,1.0,0.07692307692307693
arctic_a0246,Hindi,SVBI,0.0,0.07692307692307693
arctic_a0246,Hindi,SVBI,0.25,0.07692307692307693
arctic_a0246,Hindi,SVBI,0.5,0.23076923076923078
arctic_a0246,Hindi,SVBI,0.75,0.07692307692307693
arctic_a0246,Hindi,SVBI,1.0,0.07692307692307693
arctic_a0246,Arabic,ZHAA,0.0,0.0
arctic_a0246,Arabic,ZHAA,0.25,0.15384615384615385
arctic_a0246,Arabic,ZHAA,0.5,0.23076923076923078
arctic_a0246,Arabic,ZHAA,0.75,0.23076923076923078
arctic_a0246,Arabic,ZHAA,1.0,0.07692307692307693
arctic_a0250,Chinese,BWC,0.0,0.38461538461538464
arctic_a0250,Chinese,BWC,0.25,0.5384615384615384
arctic_a0250,Chinese,BWC,0.5,0.6153846153846154
arctic_a0250,Chinese,BWC,0.75,0.23076923076923078
arctic_a0250,Chinese,BWC,1.0,0.0
arctic_a0250,Spanish,EBVS,0.0,0.0
arctic_a0250,Spanish,EBVS,0.25,0.07692307692307693
arctic_a0250,Spanish,EBVS,0.5,0.46153846153846156
arctic_a0250,Spanish,EBVS,0.75,0.07692307692307693
arctic_a0250,Spanish,EBVS,1.0,0.0
arctic_a0250,Korean,HJK,0.0,0.0
arctic_a0250,Korean,HJK,0.25,0.07692307692307693
arctic_a0250,Korean,HJK,0.5,0.07692307692307693
arctic_a0250,Korean,HJK,0.75,0.07692307692307693
arctic_a0250,Korean,HJK,1.0,0.0
arctic_a0250,Vietnamese,HQTV,0.0,0.07692307692307693
arctic_a0250,Vietnamese,HQTV,0.25,0.23076923076923078
arctic_a0250,Vietnamese,HQTV,0.5,0.38461538461538464
arctic_a0250,Vietnamese,HQTV,0.75,0.15384615384615385
arctic_a0250,Vietnamese,HQTV,1.0,0.0
arctic_a0250,Hindi,SVBI,0.0,0.0
arctic_a0250,Hindi,SVBI,0.25,0.15384615384615385
arctic_a0250,Hindi,SVBI,0.5,0.07692307692307693
arctic_a0250,Hindi,SVBI,0.75,0.15384615384615385
arctic_a0250,Hindi,SVBI,1.0,0.15384615384615385
arctic_a0250,Arabic,ZHAA,0.0,0.0
arctic_a0250,Arabic,ZHAA,0.25,0.07692307692307693
arctic_a0250,Arabic,ZHAA,0.5,0.07692307692307693
arctic_a0250,Arabic,ZHAA,0.75,0.15384615384615385
arctic_a0250,Arabic,ZHAA,1.0,0.0
arctic_a0267,Chinese,BWC,0.0,0.125
arctic_a0267,Chinese,BWC,0.25,0.375
arctic_a0267,Chinese,BWC,0.5,0.625
arctic_a0267,Chinese,BWC,0.75,0.125
arctic_a0267,Chinese,BWC,1.0,0.0
arctic_a0267,Spanish,EBVS,0.0,0.25
arctic_a0267,Spanish,EBVS,0.25,0.25
arctic_a0267,Spanish,EBVS,0.5,0.25
arctic_a0267,Spanish,EBVS,0.75,0.25
arctic_a0267,Spanish,EBVS,1.0,0.0
arctic_a0267,Korean,HJK,0.0,0.125
arctic_a0267,Korean,HJK,0.25,0.0
arctic_a0267,Korean,HJK,0.5,0.0
arctic_a0267,Korean,HJK,0.75,0.0
arctic_a0267,Korean,HJK,1.0,0.0
arctic_a0267,Vietnamese,HQTV,0.0,0.375
arctic_a0267,Vietnamese,HQTV,0.25,0.25
arctic_a0267,Vietnamese,HQTV,0.5,0.25
arctic_a0267,Vietnamese,HQTV,0.75,0.125
arctic_a0267,Vietnamese,HQTV,1.0,0.0
arctic_a0267,Hindi,SVBI,0.0,0.0
arctic_a0267,Hindi,SVBI,0.25,0.125
arctic_a0267,Hindi,SVBI,0.5,0.375
arctic_a0267,Hindi,SVBI,0.75,0.125
arctic_a0267,Hindi,SVBI,1.0,0.0
arctic_a0267,Arabic,ZHAA,0.0,0.0
arctic_a0267,Arabic,ZHAA,0.25,0.0
arctic_a0267,Arabic,ZHAA,0.5,0.0
arctic_a0267,Arabic,ZHAA,0.75,0.0
arctic_a0267,Arabic,ZHAA,1.0,0.0
arctic_a0278,Chinese,BWC,0.0,0.16666666666666666
arctic_a0278,Chinese,BWC,0.25,0.16666666666666666
arctic_a0278,Chinese,BWC,0.5,0.3333333333333333
arctic_a0278,Chinese,BWC,0.75,0.0
arctic_a0278,Chinese,BWC,1.0,0.0
arctic_a0278,Spanish,EBVS,0.0,0.0
arctic_a0278,Spanish,EBVS,0.25,0.3333333333333333
arctic_a0278,Spanish,EBVS,0.5,0.3333333333333333
arctic_a0278,Spanish,EBVS,0.75,0.0
arctic_a0278,Spanish,EBVS,1.0,0.0
arctic_a0278,Korean,HJK,0.0,0.16666666666666666
arctic_a0278,Korean,HJK,0.25,0.16666666666666666
arctic_a0278,Korean,HJK,0.5,0.3333333333333333
arctic_a0278,Korean,HJK,0.75,0.0
arctic_a0278,Korean,HJK,1.0,0.0
arctic_a0278,Vietnamese,HQTV,0.0,0.5
arctic_a0278,Vietnamese,HQTV,0.25,0.3333333333333333
arctic_a0278,Vietnamese,HQTV,0.5,0.3333333333333333
arctic_a0278,Vietnamese,HQTV,0.75,0.16666666666666666
arctic_a0278,Vietnamese,HQTV,1.0,0.0
arctic_a0278,Hindi,SVBI,0.0,0.0
arctic_a0278,Hindi,SVBI,0.25,0.16666666666666666
arctic_a0278,Hindi,SVBI,0.5,0.16666666666666666
arctic_a0278,Hindi,SVBI,0.75,0.0
arctic_a0278,Hindi,SVBI,1.0,0.0
arctic_a0278,Arabic,ZHAA,0.0,0.8333333333333334
arctic_a0278,Arabic,ZHAA,0.25,0.5
arctic_a0278,Arabic,ZHAA,0.5,0.6666666666666666
arctic_a0278,Arabic,ZHAA,0.75,0.0
arctic_a0278,Arabic,ZHAA,1.0,0.0
arctic_a0284,Chinese,BWC,0.0,0.25
arctic_a0284,Chinese,BWC,0.25,0.25
arctic_a0284,Chinese,BWC,0.5,0.625
arctic_a0284,Chinese,BWC,0.75,0.25
arctic_a0284,Chinese,BWC,1.0,0.0
arctic_a0284,Spanish,EBVS,0.0,0.125
arctic_a0284,Spanish,EBVS,0.25,0.25
arctic_a0284,Spanish,EBVS,0.5,0.125
arctic_a0284,Spanish,EBVS,0.75,0.125
arctic_a0284,Spanish,EBVS,1.0,0.0
arctic_a0284,Korean,HJK,0.0,0.125
arctic_a0284,Korean,HJK,0.25,0.375
arctic_a0284,Korean,HJK,0.5,0.125
arctic_a0284,Korean,HJK,0.75,0.125
arctic_a0284,Korean,HJK,1.0,0.0
arctic_a0284,Vietnamese,HQTV,0.0,0.0
arctic_a0284,Vietnamese,HQTV,0.25,0.25
arctic_a0284,Vietnamese,HQTV,0.5,0.25
arctic_a0284,Vietnamese,HQTV,0.75,0.125
arctic_a0284,Vietnamese,HQTV,1.0,0.0
arctic_a0284,Hindi,SVBI,0.0,0.0
arctic_a0284,Hindi,SVBI,0.25,0.125
arctic_a0284,Hindi,SVBI,0.5,0.125
arctic_a0284,Hindi,SVBI,0.75,0.0
arctic_a0284,Hindi,SVBI,1.0,0.0
arctic_a0284,Arabic,ZHAA,0.0,0.0
arctic_a0284,Arabic,ZHAA,0.25,0.25
arctic_a0284,Arabic,ZHAA,0.5,0.375
arctic_a0284,Arabic,ZHAA,0.75,0.125
arctic_a0284,Arabic,ZHAA,1.0,0.0
arctic_a0292,Chinese,BWC,0.0,0.25
arctic_a0292,Chinese,BWC,0.25,0.375
arctic_a0292,Chinese,BWC,0.5,0.5
arctic_a0292,Chinese,BWC,0.75,0.25
arctic_a0292,Chinese,BWC,1.0,0.0
arctic_a0292,Spanish,EBVS,0.0,0.0
arctic_a0292,Spanish,EBVS,0.25,0.25
arctic_a0292,Spanish,EBVS,0.5,0.25
arctic_a0292,Spanish,EBVS,0.75,0.25
arctic_a0292,Spanish,EBVS,1.0,0.125
arctic_a0292,Korean,HJK,0.0,0.0
arctic_a0292,Korean,HJK,0.25,0.125
arctic_a0292,Korean,HJK,0.5,0.125
arctic_a0292,Korean,HJK,0.75,0.25
arctic_a0292,Korean,HJK,1.0,0.125
arctic_a0292,Vietnamese,HQTV,0.0,0.0
arctic_a0292,Vietnamese,HQTV,0.25,0.125
arctic_a0292,Vietnamese,HQTV,0.5,0.25
arctic_a0292,Vietnamese,HQTV,0.75,0.25
arctic_a0292,Vietnamese,HQTV,1.0,0.125
arctic_a0292,Hindi,SVBI,0.0,0.0
arctic_a0292,Hindi,SVBI,0.25,0.125
arctic_a0292,Hindi,SVBI,0.5,0.25
arctic_a0292,Hindi,SVBI,0.75,0.25
arctic_a0292,Hindi,SVBI,1.0,0.0
arctic_a0292,Arabic,ZHAA,0.0,0.125
arctic_a0292,Arabic,ZHAA,0.25,0.25
arctic_a0292,Arabic,ZHAA,0.5,0.25
arctic_a0292,Arabic,ZHAA,0.75,0.25
arctic_a0292,Arabic,ZHAA,1.0,0.0
arctic_a0306,Chinese,BWC,0.0,0.1111111111111111
arctic_a0306,Chinese,BWC,0.25,0.3333333333333333
arctic_a0306,Chinese,BWC,0.5,0.5555555555555556
arctic_a0306,Chinese,BWC,0.75,0.2222222222222222
arctic_a0306,Chinese,BWC,1.0,0.0
arctic_a0306,Spanish,EBVS,0.0,0.0
arctic_a0306,Spanish,EBVS,0.25,0.1111111111111111
arctic_a0306,Spanish,EBVS,0.5,0.3333333333333333
arctic_a0306,Spanish,EBVS,0.75,0.1111111111111111
arctic_a0306,Spanish,EBVS,1.0,0.0
arctic_a0306,Korean,HJK,0.0,0.0
arctic_a0306,Korean,HJK,0.25,0.1111111111111111
arctic_a0306,Korean,HJK,0.5,0.3333333333333333
arctic_a0306,Korean,HJK,0.75,0.3333333333333333
arctic_a0306,Korean,HJK,1.0,0.0
arctic_a0306,Vietnamese,HQTV,0.0,0.1111111111111111
arctic_a0306,Vietnamese,HQTV,0.25,0.4444444444444444
arctic_a0306,Vietnamese,HQTV,0.5,0.4444444444444444
arctic_a0306,Vietnamese,HQTV,0.75,0.3333333333333333
arctic_a0306,Vietnamese,HQTV,1.0,0.0
arctic_a0306,Hindi,SVBI,0.0,0.0
arctic_a0306,Hindi,SVBI,0.25,0.1111111111111111
arctic_a0306,Hindi,SVBI,0.5,0.3333333333333333
arctic_a0306,Hindi,SVBI,0.75,0.3333333333333333
arctic_a0306,Hindi,SVBI,1.0,0.0
arctic_a0306,Arabic,ZHAA,0.0,0.0
arctic_a0306,Arabic,ZHAA,0.25,0.2222222222222222
arctic_a0306,Arabic,ZHAA,0.5,0.2222222222222222
arctic_a0306,Arabic,ZHAA,0.75,0.2222222222222222
arctic_a0306,Arabic,ZHAA,1.0,0.0
arctic_a0317,Chinese,BWC,0.0,0.0
arctic_a0317,Chinese,BWC,0.25,0.0
arctic_a0317,Chinese,BWC,0.5,0.4
arctic_a0317,Chinese,BWC,0.75,0.0
arctic_a0317,Chinese,BWC,1.0,0.0
arctic_a0317,Spanish,EBVS,0.0,0.0
arctic_a0317,Spanish,EBVS,0.25,0.0
arctic_a0317,Spanish,EBVS,0.5,0.0
arctic_a0317,Spanish,EBVS,0.75,0.0
arctic_a0317,Spanish,EBVS,1.0,0.0
arctic_a0317,Korean,HJK,0.0,0.0
arctic_a0317,Korean,HJK,0.25,0.0
arctic_a0317,Korean,HJK,0.5,0.0
arctic_a0317,Korean,HJK,0.75,0.0
arctic_a0317,Korean,HJK,1.0,0.0
arctic_a0317,Vietnamese,HQTV,0.0,0.0
arctic_a0317,Vietnamese,HQTV,0.25,0.0
arctic_a0317,Vietnamese,HQTV,0.5,0.4
arctic_a0317,Vietnamese,HQTV,0.75,0.0
arctic_a0317,Vietnamese,HQTV,1.0,0.0
arctic_a0317,Hindi,SVBI,0.0,0.2
arctic_a0317,Hindi,SVBI,0.25,0.4
arctic_a0317,Hindi,SVBI,0.5,0.4
arctic_a0317,Hindi,SVBI,0.75,0.0
arctic_a0317,Hindi,SVBI,1.0,0.0
arctic_a0317,Arabic,ZHAA,0.0,0.0
arctic_a0317,Arabic,ZHAA,0.25,0.0
arctic_a0317,Arabic,ZHAA,0.5,0.0
arctic_a0317,Arabic,ZHAA,0.75,0.0
arctic_a0317,Arabic,ZHAA,1.0,0.0
arctic_a0322,Chinese,BWC,0.0,0.0
arctic_a0322,Chinese,BWC,0.25,0.1111111111111111
arctic_a0322,Chinese,BWC,0.5,0.3333333333333333
arctic_a0322,Chinese,BWC,0.75,0.2222222222222222
arctic_a0322,Chinese,BWC,1.0,0.0
arctic_a0322,Spanish,EBVS,0.0,0.0
arctic_a0322,Spanish,EBVS,0.25,0.0
arctic_a0322,Spanish,EBVS,0.5,0.2222222222222222
arctic_a0322,Spanish,EBVS,0.75,0.1111111111111111
arctic_a0322,Spanish,EBVS,1.0,0.0
arctic_a0322,Korean,HJK,0.0,0.0
arctic_a0322,Korean,HJK,0.25,0.1111111111111111
arctic_a0322,Korean,HJK,0.5,0.1111111111111111
arctic_a0322,Korean,HJK,0.75,0.1111111111111111
arctic_a0322,Korean,HJK,1.0,0.0
arctic_a0322,Vietnamese,HQTV,0.0,0.0
arctic_a0322,Vietnamese,HQTV,0.25,0.0
arctic_a0322,Vietnamese,HQTV,0.5,0.0
arctic_a0322,Vietnamese,HQTV,0.75,0.0
arctic_a0322,Vietnamese,HQTV,1.0,0.0
arctic_a0322,Hindi,SVBI,0.0,0.0
arctic_a0322,Hindi,SVBI,0.25,0.1111111111111111
arctic_a0322,Hindi,SVBI,0.5,0.1111111111111111
arctic_a0322,Hindi,SVBI,0.75,0.1111111111111111
arctic_a0322,Hindi,SVBI,1.0,0.0
arctic_a0322,Arabic,ZHAA,0.0,0.0
arctic_a0322,Arabic,ZHAA,0.25,0.0
arctic_a0322,Arabic,ZHAA,0.5,0.1111111111111111
arctic_a0322,Arabic,ZHAA,0.75,0.1111111111111111
arctic_a0322,Arabic,ZHAA,1.0,0.0
arctic_a0340,Chinese,BWC,0.0,0.0
arctic_a0340,Chinese,BWC,0.25,0.14285714285714285
arctic_a0340,Chinese,BWC,0.5,0.42857142857142855
arctic_a0340,Chinese,BWC,0.75,0.14285714285714285
arctic_a0340,Chinese,BWC,1.0,0.0
arctic_a0340,Spanish,EBVS,0.0,0.0
arctic_a0340,Spanish,EBVS,0.25,0.14285714285714285
arctic_a0340,Spanish,EBVS,0.5,0.2857142857142857
arctic_a0340,Spanish,EBVS,0.75,0.0
arctic_a0340,Spanish,EBVS,1.0,0.0
arctic_a0340,Korean,HJK,0.0,0.0
arctic_a0340,Korean,HJK,0.25,0.14285714285714285
arctic_a0340,Korean,HJK,0.5,0.2857142857142857
arctic_a0340,Korean,HJK,0.75,0.0
arctic_a0340,Korean,HJK,1.0,0.0
arctic_a0340,Vietnamese,HQTV,0.0,0.14285714285714285
arctic_a0340,Vietnamese,HQTV,0.25,0.2857142857142857
arctic_a0340,Vietnamese,HQTV,0.5,0.42857142857142855
arctic_a0340,Vietnamese,HQTV,0.75,0.14285714285714285
arctic_a0340,Vietnamese,HQTV,1.0,0.0
arctic_a0340,Hindi,SVBI,0.0,0.0
arctic_a0340,Hindi,SVBI,0.25,0.14285714285714285
arctic_a0340,Hindi,SVBI,0.5,0.14285714285714285
arctic_a0340,Hindi,SVBI,0.75,0.14285714285714285
arctic_a0340,Hindi,SVBI,1.0,0.0
arctic_a0340,Arabic,ZHAA,0.0,0.0
arctic_a0340,Arabic,ZHAA,0.25,0.14285714285714285
arctic_a0340,Arabic,ZHAA,0.5,0.14285714285714285
arctic_a0340,Arabic,ZHAA,0.75,0.14285714285714285
arctic_a0340,Arabic,ZHAA,1.0,0.0
arctic_a0349,Chinese,BWC,0.0,0.0
arctic_a0349,Chinese,BWC,0.25,0.18181818181818182
arctic_a0349,Chinese,BWC,0.5,0.45454545454545453
arctic_a0349,Chinese,BWC,0.75,0.0
arctic_a0349,Chinese,BWC,1.0,0.0
arctic_a0349,Spanish,EBVS,0.0,0.18181818181818182
arctic_a0349,Spanish,EBVS,0.25,0.18181818181818182
arctic_a0349,Spanish,EBVS,0.5,0.09090909090909091
arctic_a0349,Spanish,EBVS,0.75,0.09090909090909091
arctic_a0349,Spanish,EBVS,1.0,0.0
arctic_a0349,Korean,HJK,0.0,0.0
arctic_a0349,Korean,HJK,0.25,0.0
arctic_a0349,Korean,HJK,0.5,0.0
arctic_a0349,Korean,HJK,0.75,0.09090909090909091
arctic_a0349,Korean,HJK,1.0,0.0
