prompt_id,L1,speaker,alpha,wer,method
arctic_a0317,Spanish,EBVS,1.0,0.0,position_based
arctic_a0317,Korean,HJK,0.0,0.0,position_based
arctic_a0317,Korean,HJK,0.25,0.0,position_based
arctic_a0317,Korean,HJK,0.5,0.0,position_based
arctic_a0317,Korean,HJK,0.75,0.0,position_based
arctic_a0317,Korean,HJK,1.0,0.0,position_based
arctic_a0317,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0317,Vietnamese,HQTV,0.25,0.0,position_based
arctic_a0317,Vietnamese,HQTV,0.5,0.4,position_based
arctic_a0317,Vietnamese,HQTV,0.75,0.0,position_based
arctic_a0317,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0317,Hindi,SVBI,0.0,0.2,position_based
arctic_a0317,Hindi,SVBI,0.25,0.4,position_based
arctic_a0317,Hindi,SVBI,0.5,0.4,position_based
arctic_a0317,Hindi,SVBI,0.75,0.0,position_based
arctic_a0317,Hindi,SVBI,1.0,0.0,position_based
arctic_a0317,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0317,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0317,Arabic,ZHAA,0.5,0.0,position_based
arctic_a0317,Arabic,ZHAA,0.75,0.0,position_based
arctic_a0317,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0322,Chinese,BWC,0.0,0.0,position_based
arctic_a0322,Chinese,BWC,0.25,0.1111111111111111,position_based
arctic_a0322,Chinese,BWC,0.5,0.3333333333333333,position_based
arctic_a0322,Chinese,BWC,0.75,0.2222222222222222,position_based
arctic_a0322,Chinese,BWC,1.0,0.0,position_based
arctic_a0322,Spanish,EBVS,0.0,0.0,position_based
arctic_a0322,Spanish,EBVS,0.25,0.0,position_based
arctic_a0322,Spanish,EBVS,0.5,0.2222222222222222,position_based
arctic_a0322,Spanish,EBVS,0.75,0.1111111111111111,position_based
arctic_a0322,Spanish,EBVS,1.0,0.0,position_based
arctic_a0322,Korean,HJK,0.0,0.0,position_based
arctic_a0322,Korean,HJK,0.25,0.1111111111111111,position_based
arctic_a0322,Korean,HJK,0.5,0.1111111111111111,position_based
arctic_a0322,Korean,HJK,0.75,0.1111111111111111,position_based
arctic_a0322,Korean,HJK,1.0,0.0,position_based
arctic_a0322,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0322,Vietnamese,HQTV,0.25,0.0,position_based
arctic_a0322,Vietnamese,HQTV,0.5,0.0,position_based
arctic_a0322,Vietnamese,HQTV,0.75,0.0,position_based
arctic_a0322,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0322,Hindi,SVBI,0.0,0.0,position_based
arctic_a0322,Hindi,SVBI,0.25,0.1111111111111111,position_based
arctic_a0322,Hindi,SVBI,0.5,0.1111111111111111,position_based
arctic_a0322,Hindi,SVBI,0.75,0.1111111111111111,position_based
arctic_a0322,Hindi,SVBI,1.0,0.0,position_based
arctic_a0322,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0322,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0322,Arabic,ZHAA,0.5,0.1111111111111111,position_based
arctic_a0322,Arabic,ZHAA,0.75,0.1111111111111111,position_based
arctic_a0322,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0340,Chinese,BWC,0.0,0.0,position_based
arctic_a0340,Chinese,BWC,0.25,0.1428571428571428,position_based
arctic_a0340,Chinese,BWC,0.5,0.4285714285714285,position_based
arctic_a0340,Chinese,BWC,0.75,0.1428571428571428,position_based
arctic_a0340,Chinese,BWC,1.0,0.0,position_based
arctic_a0340,Spanish,EBVS,0.0,0.0,position_based
arctic_a0340,Spanish,EBVS,0.25,0.1428571428571428,position_based
arctic_a0340,Spanish,EBVS,0.5,0.2857142857142857,position_based
arctic_a0340,Spanish,EBVS,0.75,0.0,position_based
arctic_a0340,Spanish,EBVS,1.0,0.0,position_based
arctic_a0340,Korean,HJK,0.0,0.0,position_based
arctic_a0340,Korean,HJK,0.25,0.1428571428571428,position_based
arctic_a0340,Korean,HJK,0.5,0.2857142857142857,position_based
arctic_a0340,Korean,HJK,0.75,0.0,position_based
arctic_a0340,Korean,HJK,1.0,0.0,position_based
arctic_a0340,Vietnamese,HQTV,0.0,0.1428571428571428,position_based
arctic_a0340,Vietnamese,HQTV,0.25,0.2857142857142857,position_based
arctic_a0340,Vietnamese,HQTV,0.5,0.4285714285714285,position_based
arctic_a0340,Vietnamese,HQTV,0.75,0.1428571428571428,position_based
arctic_a0340,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0340,Hindi,SVBI,0.0,0.0,position_based
arctic_a0340,Hindi,SVBI,0.25,0.1428571428571428,position_based
arctic_a0340,Hindi,SVBI,0.5,0.1428571428571428,position_based
arctic_a0340,Hindi,SVBI,0.75,0.1428571428571428,position_based
arctic_a0340,Hindi,SVBI,1.0,0.0,position_based
arctic_a0340,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0340,Arabic,ZHAA,0.25,0.1428571428571428,position_based
arctic_a0340,Arabic,ZHAA,0.5,0.1428571428571428,position_based
arctic_a0340,Arabic,ZHAA,0.75,0.1428571428571428,position_based
arctic_a0340,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0349,Chinese,BWC,0.0,0.0,position_based
arctic_a0349,Chinese,BWC,0.25,0.1818181818181818,position_based
arctic_a0349,Chinese,BWC,0.5,0.4545454545454545,position_based
arctic_a0349,Chinese,BWC,0.75,0.0,position_based
arctic_a0349,Chinese,BWC,1.0,0.0,position_based
arctic_a0349,Spanish,EBVS,0.0,0.1818181818181818,position_based
arctic_a0349,Spanish,EBVS,0.25,0.1818181818181818,position_based
arctic_a0349,Spanish,EBVS,0.5,0.0909090909090909,position_based
arctic_a0349,Spanish,EBVS,0.75,0.0909090909090909,position_based
arctic_a0349,Spanish,EBVS,1.0,0.0,position_based
arctic_a0349,Korean,HJK,0.0,0.0,position_based
arctic_a0349,Korean,HJK,0.25,0.0,position_based
arctic_a0349,Korean,HJK,0.5,0.0,position_based
arctic_a0349,Korean,HJK,0.75,0.0909090909090909,position_based
arctic_a0349,Korean,HJK,1.0,0.0,position_based
arctic_a0349,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0349,Vietnamese,HQTV,0.25,0.0,position_based
arctic_a0349,Vietnamese,HQTV,0.5,0.1818181818181818,position_based
arctic_a0349,Vietnamese,HQTV,0.75,0.0,position_based
arctic_a0349,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0349,Hindi,SVBI,0.0,0.0,position_based
arctic_a0349,Hindi,SVBI,0.25,0.0,position_based
arctic_a0349,Hindi,SVBI,0.5,0.0909090909090909,position_based
arctic_a0349,Hindi,SVBI,0.75,0.0,position_based
arctic_a0349,Hindi,SVBI,1.0,0.0,position_based
arctic_a0349,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0349,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0349,Arabic,ZHAA,0.5,0.0,position_based
arctic_a0349,Arabic,ZHAA,0.75,0.0909090909090909,position_based
arctic_a0349,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0372,Chinese,BWC,0.0,0.0,position_based
arctic_a0372,Chinese,BWC,0.25,0.0,position_based
arctic_a0372,Chinese,BWC,0.5,0.1,position_based
arctic_a0372,Chinese,BWC,0.75,0.0,position_based
arctic_a0372,Chinese,BWC,1.0,0.0,position_based
arctic_a0372,Spanish,EBVS,0.0,0.2,position_based
arctic_a0372,Spanish,EBVS,0.25,0.0,position_based
arctic_a0372,Spanish,EBVS,0.5,0.1,position_based
arctic_a0372,Spanish,EBVS,0.75,0.0,position_based
arctic_a0372,Spanish,EBVS,1.0,0.0,position_based
arctic_a0372,Korean,HJK,0.0,0.0,position_based
arctic_a0372,Korean,HJK,0.25,0.1,position_based
arctic_a0372,Korean,HJK,0.5,0.2,position_based
arctic_a0372,Korean,HJK,0.75,0.1,position_based
arctic_a0372,Korean,HJK,1.0,0.0,position_based
arctic_a0372,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0372,Vietnamese,HQTV,0.25,0.1,position_based
arctic_a0372,Vietnamese,HQTV,0.5,0.1,position_based
arctic_a0372,Vietnamese,HQTV,0.75,0.1,position_based
arctic_a0372,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0372,Hindi,SVBI,0.0,0.0,position_based
arctic_a0372,Hindi,SVBI,0.25,0.1,position_based
arctic_a0372,Hindi,SVBI,0.5,0.1,position_based
arctic_a0372,Hindi,SVBI,0.75,0.1,position_based
arctic_a0372,Hindi,SVBI,1.0,0.0,position_based
arctic_a0372,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0372,Arabic,ZHAA,0.25,0.1,position_based
arctic_a0372,Arabic,ZHAA,0.5,0.1,position_based
arctic_a0372,Arabic,ZHAA,0.75,0.0,position_based
arctic_a0372,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0385,Chinese,BWC,0.0,0.0,position_based
arctic_a0385,Chinese,BWC,0.25,0.25,position_based
arctic_a0385,Chinese,BWC,0.5,0.25,position_based
arctic_a0385,Chinese,BWC,0.75,0.25,position_based
arctic_a0385,Chinese,BWC,1.0,0.0,position_based
arctic_a0385,Spanish,EBVS,0.0,0.5,position_based
arctic_a0385,Spanish,EBVS,0.25,0.5,position_based
arctic_a0385,Spanish,EBVS,0.5,0.25,position_based
arctic_a0385,Spanish,EBVS,0.75,0.0,position_based
arctic_a0385,Spanish,EBVS,1.0,0.0,position_based
arctic_a0385,Korean,HJK,0.0,0.0,position_based
arctic_a0385,Korean,HJK,0.25,0.0,position_based
arctic_a0385,Korean,HJK,0.5,0.0,position_based
arctic_a0385,Korean,HJK,0.75,0.0,position_based
arctic_a0385,Korean,HJK,1.0,0.0,position_based
arctic_a0385,Vietnamese,HQTV,0.0,0.25,position_based
arctic_a0385,Vietnamese,HQTV,0.25,0.25,position_based
arctic_a0385,Vietnamese,HQTV,0.5,0.5,position_based
arctic_a0385,Vietnamese,HQTV,0.75,0.25,position_based
arctic_a0385,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0385,Hindi,SVBI,0.0,0.0,position_based
arctic_a0385,Hindi,SVBI,0.25,0.0,position_based
arctic_a0385,Hindi,SVBI,0.5,0.25,position_based
arctic_a0385,Hindi,SVBI,0.75,0.0,position_based
arctic_a0385,Hindi,SVBI,1.0,0.0,position_based
arctic_a0385,Arabic,ZHAA,0.0,0.25,position_based
arctic_a0385,Arabic,ZHAA,0.25,0.5,position_based
arctic_a0385,Arabic,ZHAA,0.5,0.5,position_based
arctic_a0385,Arabic,ZHAA,0.75,0.25,position_based
arctic_a0385,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0394,Chinese,BWC,0.0,0.5454545454545454,position_based
arctic_a0394,Chinese,BWC,0.25,0.4545454545454545,position_based
arctic_a0394,Chinese,BWC,0.5,0.4545454545454545,position_based
arctic_a0394,Chinese,BWC,0.75,0.5454545454545454,position_based
arctic_a0394,Chinese,BWC,1.0,0.3636363636363636,position_based
arctic_a0394,Spanish,EBVS,0.0,0.5454545454545454,position_based
arctic_a0394,Spanish,EBVS,0.25,0.3636363636363636,position_based
arctic_a0394,Spanish,EBVS,0.5,0.6363636363636364,position_based
arctic_a0394,Spanish,EBVS,0.75,0.0909090909090909,position_based
arctic_a0394,Spanish,EBVS,1.0,0.1818181818181818,position_based
arctic_a0394,Korean,HJK,0.0,0.0,position_based
arctic_a0394,Korean,HJK,0.25,0.1,position_based
arctic_a0394,Korean,HJK,0.5,0.2,position_based
arctic_a0394,Korean,HJK,0.75,0.2,position_based
arctic_a0394,Korean,HJK,1.0,0.0,position_based
arctic_a0394,Vietnamese,HQTV,0.0,0.2,position_based
arctic_a0394,Vietnamese,HQTV,0.25,0.7,position_based
arctic_a0394,Vietnamese,HQTV,0.5,0.9,position_based
arctic_a0394,Vietnamese,HQTV,0.75,0.4,position_based
arctic_a0394,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0394,Hindi,SVBI,0.0,0.3,position_based
arctic_a0394,Hindi,SVBI,0.25,0.4,position_based
arctic_a0394,Hindi,SVBI,0.5,0.4,position_based
arctic_a0394,Hindi,SVBI,0.75,0.2,position_based
arctic_a0394,Hindi,SVBI,1.0,0.0,position_based
arctic_a0394,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0394,Arabic,ZHAA,0.25,0.2,position_based
arctic_a0394,Arabic,ZHAA,0.5,0.3,position_based
arctic_a0394,Arabic,ZHAA,0.75,0.2,position_based
arctic_a0394,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0400,Chinese,BWC,0.0,0.4,position_based
arctic_a0400,Chinese,BWC,0.25,0.6,position_based
arctic_a0400,Chinese,BWC,0.5,0.6,position_based
arctic_a0400,Chinese,BWC,0.75,0.8,position_based
arctic_a0400,Chinese,BWC,1.0,0.2,position_based
arctic_a0400,Spanish,EBVS,0.0,0.6,position_based
arctic_a0400,Spanish,EBVS,0.25,0.6,position_based
arctic_a0400,Spanish,EBVS,0.5,0.8,position_based
arctic_a0400,Spanish,EBVS,0.75,0.4,position_based
arctic_a0400,Spanish,EBVS,1.0,0.6,position_based
arctic_a0400,Korean,HJK,0.0,0.0,position_based
arctic_a0400,Korean,HJK,0.25,0.0,position_based
arctic_a0400,Korean,HJK,0.5,0.2,position_based
arctic_a0400,Korean,HJK,0.75,0.6,position_based
arctic_a0400,Korean,HJK,1.0,0.4,position_based
arctic_a0400,Vietnamese,HQTV,0.0,0.4,position_based
arctic_a0400,Vietnamese,HQTV,0.25,0.4,position_based
arctic_a0400,Vietnamese,HQTV,0.5,0.6,position_based
arctic_a0400,Vietnamese,HQTV,0.75,0.6,position_based
arctic_a0400,Vietnamese,HQTV,1.0,0.6,position_based
arctic_a0400,Hindi,SVBI,0.0,0.0,position_based
arctic_a0400,Hindi,SVBI,0.25,0.0,position_based
arctic_a0400,Hindi,SVBI,0.5,0.6,position_based
arctic_a0400,Hindi,SVBI,0.75,0.6,position_based
arctic_a0400,Hindi,SVBI,1.0,0.6,position_based
arctic_a0400,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0400,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0400,Arabic,ZHAA,0.5,0.0,position_based
arctic_a0400,Arabic,ZHAA,0.75,0.4,position_based
arctic_a0400,Arabic,ZHAA,1.0,0.2,position_based
arctic_a0419,Chinese,BWC,0.0,0.3333333333333333,position_based
arctic_a0419,Chinese,BWC,0.25,0.5,position_based
arctic_a0419,Chinese,BWC,0.5,0.1666666666666666,position_based
arctic_a0419,Chinese,BWC,0.75,0.0,position_based
arctic_a0419,Chinese,BWC,1.0,0.0,position_based
arctic_a0419,Spanish,EBVS,0.0,0.0,position_based
arctic_a0419,Spanish,EBVS,0.25,0.0,position_based
arctic_a0419,Spanish,EBVS,0.5,0.1666666666666666,position_based
arctic_a0419,Spanish,EBVS,0.75,0.0,position_based
arctic_a0419,Spanish,EBVS,1.0,0.0,position_based
arctic_a0419,Korean,HJK,0.0,0.0,position_based
arctic_a0419,Korean,HJK,0.25,0.0,position_based
arctic_a0419,Korean,HJK,0.5,0.0,position_based
arctic_a0419,Korean,HJK,0.75,0.0,position_based
arctic_a0419,Korean,HJK,1.0,0.0,position_based
arctic_a0419,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0419,Vietnamese,HQTV,0.25,0.0,position_based
arctic_a0419,Vietnamese,HQTV,0.5,0.0,position_based
arctic_a0419,Vietnamese,HQTV,0.75,0.0,position_based
arctic_a0419,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0419,Hindi,SVBI,0.0,0.0,position_based
arctic_a0419,Hindi,SVBI,0.25,0.0,position_based
arctic_a0419,Hindi,SVBI,0.5,0.0,position_based
arctic_a0419,Hindi,SVBI,0.75,0.0,position_based
arctic_a0419,Hindi,SVBI,1.0,0.0,position_based
arctic_a0419,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0419,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0419,Arabic,ZHAA,0.5,0.0,position_based
arctic_a0419,Arabic,ZHAA,0.75,0.0,position_based
arctic_a0419,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0425,Chinese,BWC,0.0,0.0,position_based
arctic_a0425,Chinese,BWC,0.25,0.375,position_based
arctic_a0425,Chinese,BWC,0.5,0.25,position_based
arctic_a0425,Chinese,BWC,0.75,0.125,position_based
arctic_a0425,Chinese,BWC,1.0,0.0,position_based
arctic_a0425,Spanish,EBVS,0.0,0.375,position_based
arctic_a0425,Spanish,EBVS,0.25,0.5,position_based
arctic_a0425,Spanish,EBVS,0.5,0.5,position_based
arctic_a0425,Spanish,EBVS,0.75,0.0,position_based
arctic_a0425,Spanish,EBVS,1.0,0.0,position_based
arctic_a0425,Korean,HJK,0.0,0.0,position_based
arctic_a0425,Korean,HJK,0.25,0.0,position_based
arctic_a0425,Korean,HJK,0.5,0.0,position_based
arctic_a0425,Korean,HJK,0.75,0.0,position_based
arctic_a0425,Korean,HJK,1.0,0.0,position_based
arctic_a0425,Vietnamese,HQTV,0.0,0.375,position_based
arctic_a0425,Vietnamese,HQTV,0.25,0.5,position_based
arctic_a0425,Vietnamese,HQTV,0.5,0.25,position_based
arctic_a0425,Vietnamese,HQTV,0.75,0.0,position_based
arctic_a0425,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0425,Hindi,SVBI,0.0,0.0,position_based
arctic_a0425,Hindi,SVBI,0.25,0.125,position_based
arctic_a0425,Hindi,SVBI,0.5,0.125,position_based
arctic_a0425,Hindi,SVBI,0.75,0.125,position_based
arctic_a0425,Hindi,SVBI,1.0,0.0,position_based
arctic_a0425,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0425,Arabic,ZHAA,0.25,0.25,position_based
arctic_a0425,Arabic,ZHAA,0.5,0.25,position_based
arctic_a0425,Arabic,ZHAA,0.75,0.125,position_based
arctic_a0425,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0434,Chinese,BWC,0.0,0.2,position_based
arctic_a0434,Chinese,BWC,0.25,0.0,position_based
arctic_a0434,Chinese,BWC,0.5,0.2,position_based
arctic_a0434,Chinese,BWC,0.75,0.3,position_based
arctic_a0434,Chinese,BWC,1.0,0.0,position_based
arctic_a0434,Spanish,EBVS,0.0,0.3,position_based
arctic_a0434,Spanish,EBVS,0.25,0.3,position_based
arctic_a0434,Spanish,EBVS,0.5,0.4,position_based
arctic_a0434,Spanish,EBVS,0.75,0.0,position_based
arctic_a0434,Spanish,EBVS,1.0,0.0,position_based
arctic_a0434,Korean,HJK,0.0,0.0,position_based
arctic_a0434,Korean,HJK,0.25,0.2,position_based
arctic_a0434,Korean,HJK,0.5,0.1,position_based
arctic_a0434,Korean,HJK,0.75,0.1,position_based
arctic_a0434,Korean,HJK,1.0,0.0,position_based
arctic_a0434,Vietnamese,HQTV,0.0,0.3,position_based
arctic_a0434,Vietnamese,HQTV,0.25,0.4,position_based
arctic_a0434,Vietnamese,HQTV,0.5,0.4,position_based
arctic_a0434,Vietnamese,HQTV,0.75,0.1,position_based
arctic_a0434,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0434,Hindi,SVBI,0.0,0.0,position_based
arctic_a0434,Hindi,SVBI,0.25,0.1,position_based
arctic_a0434,Hindi,SVBI,0.5,0.2,position_based
arctic_a0434,Hindi,SVBI,0.75,0.1,position_based
arctic_a0434,Hindi,SVBI,1.0,0.0,position_based
arctic_a0434,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0434,Arabic,ZHAA,0.25,0.1,position_based
arctic_a0434,Arabic,ZHAA,0.5,0.2,position_based
arctic_a0434,Arabic,ZHAA,0.75,0.2,position_based
arctic_a0434,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0486,Chinese,BWC,0.0,0.0,position_based
arctic_a0486,Chinese,BWC,0.25,0.125,position_based
arctic_a0486,Chinese,BWC,0.5,0.25,position_based
arctic_a0486,Chinese,BWC,0.75,0.125,position_based
arctic_a0486,Chinese,BWC,1.0,0.0,position_based
arctic_a0486,Spanish,EBVS,0.0,0.125,position_based
arctic_a0486,Spanish,EBVS,0.25,0.125,position_based
arctic_a0486,Spanish,EBVS,0.5,0.25,position_based
arctic_a0486,Spanish,EBVS,0.75,0.125,position_based
arctic_a0486,Spanish,EBVS,1.0,0.0,position_based
arctic_a0486,Korean,HJK,0.0,0.0,position_based
arctic_a0486,Korean,HJK,0.25,0.0,position_based
arctic_a0486,Korean,HJK,0.5,0.0,position_based
arctic_a0486,Korean,HJK,0.75,0.0,position_based
arctic_a0486,Korean,HJK,1.0,0.0,position_based
arctic_a0486,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0486,Vietnamese,HQTV,0.25,0.125,position_based
arctic_a0486,Vietnamese,HQTV,0.5,0.25,position_based
arctic_a0486,Vietnamese,HQTV,0.75,0.125,position_based
arctic_a0486,Vietnamese,HQTV,1.0,0.125,position_based
arctic_a0486,Hindi,SVBI,0.0,0.0,position_based
arctic_a0486,Hindi,SVBI,0.25,0.0,position_based
arctic_a0486,Hindi,SVBI,0.5,0.0,position_based
arctic_a0486,Hindi,SVBI,0.75,0.0,position_based
arctic_a0486,Hindi,SVBI,1.0,0.0,position_based
arctic_a0486,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0486,Arabic,ZHAA,0.25,0.0,position_based
arctic_a0486,Arabic,ZHAA,0.5,0.125,position_based
arctic_a0486,Arabic,ZHAA,0.75,0.0,position_based
arctic_a0486,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0490,Chinese,BWC,0.0,0.0,position_based
arctic_a0490,Chinese,BWC,0.25,0.2727272727272727,position_based
arctic_a0490,Chinese,BWC,0.5,0.5454545454545454,position_based
arctic_a0490,Chinese,BWC,0.75,0.0909090909090909,position_based
arctic_a0490,Chinese,BWC,1.0,0.0,position_based
arctic_a0490,Spanish,EBVS,0.0,0.2727272727272727,position_based
arctic_a0490,Spanish,EBVS,0.25,0.2727272727272727,position_based
arctic_a0490,Spanish,EBVS,0.5,0.6363636363636364,position_based
arctic_a0490,Spanish,EBVS,0.75,0.0909090909090909,position_based
arctic_a0490,Spanish,EBVS,1.0,0.0,position_based
arctic_a0490,Korean,HJK,0.0,0.0,position_based
arctic_a0490,Korean,HJK,0.25,0.0,position_based
arctic_a0490,Korean,HJK,0.5,0.1818181818181818,position_based
arctic_a0490,Korean,HJK,0.75,0.1818181818181818,position_based
arctic_a0490,Korean,HJK,1.0,0.0,position_based
arctic_a0490,Vietnamese,HQTV,0.0,0.2727272727272727,position_based
arctic_a0490,Vietnamese,HQTV,0.25,0.2727272727272727,position_based
arctic_a0490,Vietnamese,HQTV,0.5,0.5454545454545454,position_based
arctic_a0490,Vietnamese,HQTV,0.75,0.0909090909090909,position_based
arctic_a0490,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0490,Hindi,SVBI,0.0,0.0,position_based
arctic_a0490,Hindi,SVBI,0.25,0.0909090909090909,position_based
arctic_a0490,Hindi,SVBI,0.5,0.2727272727272727,position_based
arctic_a0490,Hindi,SVBI,0.75,0.0,position_based
arctic_a0490,Hindi,SVBI,1.0,0.0,position_based
arctic_a0490,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0490,Arabic,ZHAA,0.25,0.0909090909090909,position_based
arctic_a0490,Arabic,ZHAA,0.5,0.0909090909090909,position_based
arctic_a0490,Arabic,ZHAA,0.75,0.0909090909090909,position_based
arctic_a0490,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0501,Chinese,BWC,0.0,0.0,position_based
arctic_a0501,Chinese,BWC,0.25,0.4444444444444444,position_based
arctic_a0501,Chinese,BWC,0.5,0.2222222222222222,position_based
arctic_a0501,Chinese,BWC,0.75,0.2222222222222222,position_based
arctic_a0501,Chinese,BWC,1.0,0.0,position_based
arctic_a0501,Spanish,EBVS,0.0,0.4444444444444444,position_based
arctic_a0501,Spanish,EBVS,0.25,0.3333333333333333,position_based
arctic_a0501,Spanish,EBVS,0.5,0.3333333333333333,position_based
arctic_a0501,Spanish,EBVS,0.75,0.0,position_based
arctic_a0501,Spanish,EBVS,1.0,0.0,position_based
arctic_a0501,Korean,HJK,0.0,0.0,position_based
arctic_a0501,Korean,HJK,0.25,0.0,position_based
arctic_a0501,Korean,HJK,0.5,0.0,position_based
arctic_a0501,Korean,HJK,0.75,0.1111111111111111,position_based
arctic_a0501,Korean,HJK,1.0,0.1111111111111111,position_based
arctic_a0501,Vietnamese,HQTV,0.0,0.0,position_based
arctic_a0501,Vietnamese,HQTV,0.25,0.1111111111111111,position_based
arctic_a0501,Vietnamese,HQTV,0.5,0.2222222222222222,position_based
arctic_a0501,Vietnamese,HQTV,0.75,0.2222222222222222,position_based
arctic_a0501,Vietnamese,HQTV,1.0,0.0,position_based
arctic_a0501,Hindi,SVBI,0.0,0.0,position_based
arctic_a0501,Hindi,SVBI,0.25,0.0,position_based
arctic_a0501,Hindi,SVBI,0.5,0.0,position_based
arctic_a0501,Hindi,SVBI,0.75,0.1111111111111111,position_based
arctic_a0501,Hindi,SVBI,1.0,0.1111111111111111,position_based
arctic_a0501,Arabic,ZHAA,0.0,0.1111111111111111,position_based
arctic_a0501,Arabic,ZHAA,0.25,0.3333333333333333,position_based
arctic_a0501,Arabic,ZHAA,0.5,0.5555555555555556,position_based
arctic_a0501,Arabic,ZHAA,0.75,0.2222222222222222,position_based
arctic_a0501,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0508,Chinese,BWC,0.0,0.1,position_based
arctic_a0508,Chinese,BWC,0.25,0.3,position_based
arctic_a0508,Chinese,BWC,0.5,0.3,position_based
arctic_a0508,Chinese,BWC,0.75,0.1,position_based
arctic_a0508,Chinese,BWC,1.0,0.0,position_based
arctic_a0508,Spanish,EBVS,0.0,0.7,position_based
arctic_a0508,Spanish,EBVS,0.25,0.5,position_based
arctic_a0508,Spanish,EBVS,0.5,0.6,position_based
arctic_a0508,Spanish,EBVS,0.75,0.5,position_based
arctic_a0508,Spanish,EBVS,1.0,0.0,position_based
arctic_a0508,Korean,HJK,0.0,0.1,position_based
arctic_a0508,Korean,HJK,0.25,0.1,position_based
arctic_a0508,Korean,HJK,0.5,0.3,position_based
arctic_a0508,Korean,HJK,0.75,0.1,position_based
arctic_a0508,Korean,HJK,1.0,0.0,position_based
arctic_a0508,Vietnamese,HQTV,0.0,0.1,position_based
arctic_a0508,Vietnamese,HQTV,0.25,0.3,position_based
arctic_a0508,Vietnamese,HQTV,0.5,0.5,position_based
arctic_a0508,Vietnamese,HQTV,0.75,0.2,position_based
arctic_a0508,Vietnamese,HQTV,1.0,0.2,position_based
arctic_a0508,Hindi,SVBI,0.0,0.0,position_based
arctic_a0508,Hindi,SVBI,0.25,0.1,position_based
arctic_a0508,Hindi,SVBI,0.5,0.3,position_based
arctic_a0508,Hindi,SVBI,0.75,0.1,position_based
arctic_a0508,Hindi,SVBI,1.0,0.0,position_based
arctic_a0508,Arabic,ZHAA,0.0,0.0,position_based
arctic_a0508,Arabic,ZHAA,0.25,0.1,position_based
arctic_a0508,Arabic,ZHAA,0.5,0.2,position_based
arctic_a0508,Arabic,ZHAA,0.75,0.2,position_based
arctic_a0508,Arabic,ZHAA,1.0,0.0,position_based
arctic_a0511,Chinese,BWC,0.0,0.0,position_based
arctic_a0511,Chinese,BWC,0.25,0.1,position_based
arctic_a0511,Chinese,BWC,0.5,0.1,position_based
arctic_a0511,Chinese,BWC,0.75,0.0,position_based
arctic_a0511,Chinese,BWC,1.0,0.0,position_based
arctic_a0511,Spanish,EBVS,0.0,0.0,position_based
arctic_a0511,Spanish,EBVS,0.25,0.3,position_based
arctic_a0511,Spanish,EBVS,0.5,0.6,position_based
arctic_a0511,Spanish,EBVS,0.75,0.1,position_based
arctic_a0511,Spanish,EBVS,1.0,0.0,position_based
