prompt_id,L1,speaker,alpha,wer
arctic_b0312,Korean,HJK,0.5,0.25
arctic_b0312,Korean,HJK,0.75,0.125
arctic_b0312,Korean,HJK,0.9,0.125
arctic_b0312,Korean,HJK,1.0,0.25
arctic_b0312,Vietnamese,HQTV,0.0,0.125
arctic_b0312,Vietnamese,HQTV,0.25,0.375
arctic_b0312,Vietnamese,HQTV,0.5,0.25
arctic_b0312,Vietnamese,HQTV,0.75,0.125
arctic_b0312,Vietnamese,HQTV,0.9,0.125
arctic_b0312,Vietnamese,HQTV,1.0,0.25
arctic_b0312,Hindi,SVBI,0.0,0.0
arctic_b0312,Hindi,SVBI,0.25,0.375
arctic_b0312,Hindi,SVBI,0.5,0.25
arctic_b0312,Hindi,SVBI,0.75,0.375
arctic_b0312,Hindi,SVBI,0.9,0.0
arctic_b0312,Hindi,SVBI,1.0,0.25
arctic_b0312,Arabic,ZHAA,0.0,0.0
arctic_b0312,Arabic,ZHAA,0.25,0.25
arctic_b0312,Arabic,ZHAA,0.5,0.375
arctic_b0312,Arabic,ZHAA,0.75,0.25
arctic_b0312,Arabic,ZHAA,0.9,0.0
arctic_b0312,Arabic,ZHAA,1.0,0.25
arctic_b0322,Chinese,BWC,0.0,0.0
arctic_b0322,Chinese,BWC,0.25,0.16666666666666666
arctic_b0322,Chinese,BWC,0.5,0.16666666666666666
arctic_b0322,Chinese,BWC,0.75,0.16666666666666666
arctic_b0322,Chinese,BWC,0.9,0.0
arctic_b0322,Chinese,BWC,1.0,0.0
arctic_b0322,Spanish,EBVS,0.0,0.0
arctic_b0322,Spanish,EBVS,0.25,0.0
arctic_b0322,Spanish,EBVS,0.5,0.16666666666666666
arctic_b0322,Spanish,EBVS,0.75,0.16666666666666666
arctic_b0322,Spanish,EBVS,0.9,0.0
arctic_b0322,Spanish,EBVS,1.0,0.0
arctic_b0322,Korean,HJK,0.0,0.0
arctic_b0322,Korean,HJK,0.25,0.16666666666666666
arctic_b0322,Korean,HJK,0.5,0.16666666666666666
arctic_b0322,Korean,HJK,0.75,0.16666666666666666
arctic_b0322,Korean,HJK,0.9,0.0
arctic_b0322,Korean,HJK,1.0,0.0
arctic_b0322,Vietnamese,HQTV,0.0,0.16666666666666666
arctic_b0322,Vietnamese,HQTV,0.25,0.16666666666666666
arctic_b0322,Vietnamese,HQTV,0.5,0.16666666666666666
arctic_b0322,Vietnamese,HQTV,0.75,0.16666666666666666
arctic_b0322,Vietnamese,HQTV,0.9,0.0
arctic_b0322,Vietnamese,HQTV,1.0,0.0
arctic_b0322,Hindi,SVBI,0.0,0.3333333333333333
arctic_b0322,Hindi,SVBI,0.25,0.5
arctic_b0322,Hindi,SVBI,0.5,0.0
arctic_b0322,Hindi,SVBI,0.75,0.0
arctic_b0322,Hindi,SVBI,0.9,0.0
arctic_b0322,Hindi,SVBI,1.0,0.0
arctic_b0322,Arabic,ZHAA,0.0,0.0
arctic_b0322,Arabic,ZHAA,0.25,0.0
arctic_b0322,Arabic,ZHAA,0.5,0.16666666666666666
arctic_b0322,Arabic,ZHAA,0.75,0.16666666666666666
arctic_b0322,Arabic,ZHAA,0.9,0.0
arctic_b0322,Arabic,ZHAA,1.0,0.0
arctic_b0121,Chinese,BWC,0.0,0.0
arctic_b0121,Chinese,BWC,0.25,0.0
arctic_b0121,Chinese,BWC,0.5,0.0
arctic_b0121,Chinese,BWC,0.75,0.0
arctic_b0121,Chinese,BWC,0.9,0.0
arctic_b0121,Chinese,BWC,1.0,0.0
arctic_b0121,Spanish,EBVS,0.0,0.25
arctic_b0121,Spanish,EBVS,0.25,0.5
arctic_b0121,Spanish,EBVS,0.5,0.125
arctic_b0121,Spanish,EBVS,0.75,0.0
arctic_b0121,Spanish,EBVS,0.9,0.0
arctic_b0121,Spanish,EBVS,1.0,0.0
arctic_b0121,Korean,HJK,0.0,0.0
arctic_b0121,Korean,HJK,0.25,0.125
arctic_b0121,Korean,HJK,0.5,0.125
arctic_b0121,Korean,HJK,0.75,0.125
arctic_b0121,Korean,HJK,0.9,0.0
arctic_b0121,Korean,HJK,1.0,0.0
arctic_b0121,Vietnamese,HQTV,0.0,0.0
arctic_b0121,Vietnamese,HQTV,0.25,0.125
arctic_b0121,Vietnamese,HQTV,0.5,0.125
arctic_b0121,Vietnamese,HQTV,0.75,0.125
arctic_b0121,Vietnamese,HQTV,0.9,0.0
arctic_b0121,Vietnamese,HQTV,1.0,0.0
arctic_b0121,Hindi,SVBI,0.0,0.0
arctic_b0121,Hindi,SVBI,0.25,0.125
arctic_b0121,Hindi,SVBI,0.5,0.125
arctic_b0121,Hindi,SVBI,0.75,0.125
arctic_b0121,Hindi,SVBI,0.9,0.0
arctic_b0121,Hindi,SVBI,1.0,0.0
arctic_b0121,Arabic,ZHAA,0.0,0.0
arctic_b0121,Arabic,ZHAA,0.25,0.125
arctic_b0121,Arabic,ZHAA,0.5,0.125
arctic_b0121,Arabic,ZHAA,0.75,0.125
arctic_b0121,Arabic,ZHAA,0.9,0.0
arctic_b0121,Arabic,ZHAA,1.0,0.0
arctic_b0372,Chinese,BWC,0.0,0.0
arctic_b0372,Chinese,BWC,0.25,0.16666666666666666
arctic_b0372,Chinese,BWC,0.5,0.6666666666666666
arctic_b0372,Chinese,BWC,0.75,0.5
arctic_b0372,Chinese,BWC,0.9,0.16666666666666666
arctic_b0372,Chinese,BWC,1.0,0.16666666666666666
arctic_b0372,Spanish,EBVS,0.0,0.3333333333333333
arctic_b0372,Spanish,EBVS,0.25,0.16666666666666666
arctic_b0372,Spanish,EBVS,0.5,0.6666666666666666
arctic_b0372,Spanish,EBVS,0.75,0.3333333333333333
arctic_b0372,Spanish,EBVS,0.9,0.16666666666666666
arctic_b0372,Spanish,EBVS,1.0,0.16666666666666666
arctic_b0372,Korean,HJK,0.0,0.16666666666666666
arctic_b0372,Korean,HJK,0.25,0.16666666666666666
arctic_b0372,Korean,HJK,0.5,0.6666666666666666
arctic_b0372,Korean,HJK,0.75,0.5
arctic_b0372,Korean,HJK,0.9,0.3333333333333333
arctic_b0372,Korean,HJK,1.0,0.16666666666666666
arctic_b0372,Vietnamese,HQTV,0.0,0.3333333333333333
arctic_b0372,Vietnamese,HQTV,0.25,0.3333333333333333
arctic_b0372,Vietnamese,HQTV,0.5,0.5
arctic_b0372,Vietnamese,HQTV,0.75,0.6666666666666666
arctic_b0372,Vietnamese,HQTV,0.9,0.3333333333333333
arctic_b0372,Vietnamese,HQTV,1.0,0.16666666666666666
arctic_b0372,Hindi,SVBI,0.0,0.16666666666666666
arctic_b0372,Hindi,SVBI,0.25,0.16666666666666666
arctic_b0372,Hindi,SVBI,0.5,0.5
arctic_b0372,Hindi,SVBI,0.75,0.5
arctic_b0372,Hindi,SVBI,0.9,0.16666666666666666
arctic_b0372,Hindi,SVBI,1.0,0.16666666666666666
arctic_b0372,Arabic,ZHAA,0.0,0.0
arctic_b0372,Arabic,ZHAA,0.25,0.16666666666666666
arctic_b0372,Arabic,ZHAA,0.5,0.6666666666666666
arctic_b0372,Arabic,ZHAA,0.75,0.5
arctic_b0372,Arabic,ZHAA,0.9,0.3333333333333333
arctic_b0372,Arabic,ZHAA,1.0,0.16666666666666666
arctic_b0422,Chinese,BWC,0.0,0.5
arctic_b0422,Chinese,BWC,0.25,0.0
arctic_b0422,Chinese,BWC,0.5,0.16666666666666666
arctic_b0422,Chinese,BWC,0.75,0.16666666666666666
arctic_b0422,Chinese,BWC,0.9,0.0
arctic_b0422,Chinese,BWC,1.0,0.0
arctic_b0422,Korean,HJK,0.0,0.0
arctic_b0422,Korean,HJK,0.25,0.16666666666666666
arctic_b0422,Korean,HJK,0.5,0.16666666666666666
arctic_b0422,Korean,HJK,0.75,0.16666666666666666
arctic_b0422,Korean,HJK,0.9,0.0
arctic_b0422,Korean,HJK,1.0,0.0
arctic_b0422,Vietnamese,HQTV,0.0,0.3333333333333333
arctic_b0422,Vietnamese,HQTV,0.25,0.16666666666666666
arctic_b0422,Vietnamese,HQTV,0.5,0.16666666666666666
arctic_b0422,Vietnamese,HQTV,0.75,0.16666666666666666
arctic_b0422,Vietnamese,HQTV,0.9,0.0
arctic_b0422,Vietnamese,HQTV,1.0,0.0
arctic_b0422,Hindi,SVBI,0.0,0.0
arctic_b0422,Hindi,SVBI,0.25,0.0
arctic_b0422,Hindi,SVBI,0.5,0.16666666666666666
arctic_b0422,Hindi,SVBI,0.75,0.16666666666666666
arctic_b0422,Hindi,SVBI,0.9,0.0
arctic_b0422,Hindi,SVBI,1.0,0.0
arctic_b0422,Arabic,ZHAA,0.0,0.0
arctic_b0422,Arabic,ZHAA,0.25,0.0
arctic_b0422,Arabic,ZHAA,0.5,0.16666666666666666
arctic_b0422,Arabic,ZHAA,0.75,0.0
arctic_b0422,Arabic,ZHAA,0.9,0.0
arctic_b0422,Arabic,ZHAA,1.0,0.0
arctic_a0428,Chinese,BWC,0.0,0.0
arctic_a0428,Chinese,BWC,0.25,0.0
arctic_a0428,Chinese,BWC,0.5,0.3333333333333333
arctic_a0428,Chinese,BWC,0.75,0.0
arctic_a0428,Chinese,BWC,0.9,0.0
arctic_a0428,Chinese,BWC,1.0,0.0
arctic_a0428,Spanish,EBVS,0.0,0.16666666666666666
arctic_a0428,Spanish,EBVS,0.25,0.0
arctic_a0428,Spanish,EBVS,0.5,0.0
arctic_a0428,Spanish,EBVS,0.75,0.0
arctic_a0428,Spanish,EBVS,0.9,0.0
arctic_a0428,Spanish,EBVS,1.0,0.0
arctic_a0428,Korean,HJK,0.0,0.16666666666666666
arctic_a0428,Korean,HJK,0.25,0.0
arctic_a0428,Korean,HJK,0.5,0.0
arctic_a0428,Korean,HJK,0.75,0.0
arctic_a0428,Korean,HJK,0.9,0.0
arctic_a0428,Korean,HJK,1.0,0.0
arctic_a0428,Vietnamese,HQTV,0.0,0.0
arctic_a0428,Vietnamese,HQTV,0.25,0.0
arctic_a0428,Vietnamese,HQTV,0.5,0.0
arctic_a0428,Vietnamese,HQTV,0.75,0.0
arctic_a0428,Vietnamese,HQTV,0.9,0.0
arctic_a0428,Vietnamese,HQTV,1.0,0.0
arctic_a0428,Hindi,SVBI,0.0,0.0
arctic_a0428,Hindi,SVBI,0.25,0.0
arctic_a0428,Hindi,SVBI,0.5,0.0
arctic_a0428,Hindi,SVBI,0.75,0.0
arctic_a0428,Hindi,SVBI,0.9,0.0
arctic_a0428,Hindi,SVBI,1.0,0.0
arctic_a0428,Arabic,ZHAA,0.0,0.0
arctic_a0428,Arabic,ZHAA,0.25,0.0
arctic_a0428,Arabic,ZHAA,0.5,0.0
arctic_a0428,Arabic,ZHAA,0.75,0.0
arctic_a0428,Arabic,ZHAA,0.9,0.0
arctic_a0428,Arabic,ZHAA,1.0,0.0
arctic_a0102,Chinese,BWC,0.0,0.2
arctic_a0102,Chinese,BWC,0.25,0.2
arctic_a0102,Chinese,BWC,0.5,0.0
arctic_a0102,Chinese,BWC,0.75,0.0
arctic_a0102,Chinese,BWC,0.9,0.0
arctic_a0102,Chinese,BWC,1.0,0.0
arctic_a0102,Spanish,EBVS,0.0,0.2
arctic_a0102,Spanish,EBVS,0.25,0.2
arctic_a0102,Spanish,EBVS,0.5,0.0
arctic_a0102,Spanish,EBVS,0.75,0.0
arctic_a0102,Spanish,EBVS,0.9,0.0
arctic_a0102,Spanish,EBVS,1.0,0.0
arctic_a0102,Korean,HJK,0.0,0.2
arctic_a0102,Korean,HJK,0.25,0.2
arctic_a0102,Korean,HJK,0.5,0.2
arctic_a0102,Korean,HJK,0.75,0.0
arctic_a0102,Korean,HJK,0.9,0.0
arctic_a0102,Korean,HJK,1.0,0.0
arctic_a0102,Vietnamese,HQTV,0.0,0.0
arctic_a0102,Vietnamese,HQTV,0.25,0.0
arctic_a0102,Vietnamese,HQTV,0.5,0.2
arctic_a0102,Vietnamese,HQTV,0.75,0.0
arctic_a0102,Vietnamese,HQTV,0.9,0.0
arctic_a0102,Vietnamese,HQTV,1.0,0.0
arctic_a0102,Hindi,SVBI,0.0,0.0
arctic_a0102,Hindi,SVBI,0.25,0.0
arctic_a0102,Hindi,SVBI,0.5,0.2
arctic_a0102,Hindi,SVBI,0.75,0.0
arctic_a0102,Hindi,SVBI,0.9,0.0
arctic_a0102,Hindi,SVBI,1.0,0.0
arctic_a0102,Arabic,ZHAA,0.0,0.0
arctic_a0102,Arabic,ZHAA,0.25,0.0
arctic_a0102,Arabic,ZHAA,0.5,0.0
arctic_a0102,Arabic,ZHAA,0.75,0.0
arctic_a0102,Arabic,ZHAA,0.9,0.0
arctic_a0102,Arabic,ZHAA,1.0,0.0
arctic_a0291,Chinese,BWC,0.0,0.3333333333333333
arctic_a0291,Chinese,BWC,0.25,0.4166666666666667
arctic_a0291,Chinese,BWC,0.5,0.5833333333333334
arctic_a0291,Chinese,BWC,0.75,0.16666666666666666
arctic_a0291,Chinese,BWC,0.9,0.0
arctic_a0291,Chinese,BWC,1.0,0.08333333333333333
arctic_a0291,Spanish,EBVS,0.0,0.08333333333333333
arctic_a0291,Spanish,EBVS,0.25,0.25
arctic_a0291,Spanish,EBVS,0.5,0.4166666666666667
arctic_a0291,Spanish,EBVS,0.75,0.08333333333333333
arctic_a0291,Spanish,EBVS,0.9,0.0
arctic_a0291,Spanish,EBVS,1.0,0.08333333333333333
arctic_a0291,Korean,HJK,0.0,0.0
arctic_a0291,Korean,HJK,0.25,0.0
arctic_a0291,Korean,HJK,0.5,0.16666666666666666
arctic_a0291,Korean,HJK,0.75,0.0
arctic_a0291,Korean,HJK,0.9,0.0
arctic_a0291,Korean,HJK,1.0,0.16666666666666666
arctic_a0291,Vietnamese,HQTV,0.0,0.08333333333333333
arctic_a0291,Vietnamese,HQTV,0.25,0.08333333333333333
arctic_a0291,Vietnamese,HQTV,0.5,0.25
arctic_a0291,Vietnamese,HQTV,0.75,0.08333333333333333
arctic_a0291,Vietnamese,HQTV,0.9,0.0
arctic_a0291,Vietnamese,HQTV,1.0,0.0
arctic_a0291,Hindi,SVBI,0.0,0.0
arctic_a0291,Hindi,SVBI,0.25,0.08333333333333333
arctic_a0291,Hindi,SVBI,0.5,0.25
arctic_a0291,Hindi,SVBI,0.75,0.0
arctic_a0291,Hindi,SVBI,0.9,0.0
arctic_a0291,Hindi,SVBI,1.0,0.08333333333333333
arctic_a0291,Arabic,ZHAA,0.0,0.0
arctic_a0291,Arabic,ZHAA,0.25,0.0
arctic_a0291,Arabic,ZHAA,0.5,0.08333333333333333
arctic_a0291,Arabic,ZHAA,0.75,0.0
arctic_a0291,Arabic,ZHAA,0.9,0.0
arctic_a0291,Arabic,ZHAA,1.0,0.08333333333333333
arctic_b0439,Chinese,BWC,0.0,0.0
arctic_b0439,Chinese,BWC,0.25,0.23076923076923078
arctic_b0439,Chinese,BWC,0.5,0.46153846153846156
arctic_b0439,Chinese,BWC,0.75,0.23076923076923078
arctic_b0439,Chinese,BWC,0.9,0.07692307692307693
arctic_b0439,Chinese,BWC,1.0,0.0
arctic_b0439,Korean,HJK,0.0,0.07692307692307693
arctic_b0439,Korean,HJK,0.25,0.15384615384615385
arctic_b0439,Korean,HJK,0.5,0.3076923076923077
arctic_b0439,Korean,HJK,0.75,0.3076923076923077
arctic_b0439,Korean,HJK,0.9,0.07692307692307693
arctic_b0439,Korean,HJK,1.0,0.0
arctic_b0439,Vietnamese,HQTV,0.0,0.38461538461538464
arctic_b0439,Vietnamese,HQTV,0.25,0.5384615384615384
arctic_b0439,Vietnamese,HQTV,0.5,0.5384615384615384
arctic_b0439,Vietnamese,HQTV,0.75,0.23076923076923078
arctic_b0439,Vietnamese,HQTV,0.9,0.07692307692307693
arctic_b0439,Vietnamese,HQTV,1.0,0.0
arctic_b0439,Hindi,SVBI,0.0,0.07692307692307693
arctic_b0439,Hindi,SVBI,0.25,0.15384615384615385
arctic_b0439,Hindi,SVBI,0.5,0.15384615384615385
arctic_b0439,Hindi,SVBI,0.75,0.3076923076923077
arctic_b0439,Hindi,SVBI,0.9,0.15384615384615385
arctic_b0439,Hindi,SVBI,1.0,0.0
arctic_b0439,Arabic,ZHAA,0.0,0.07692307692307693
arctic_b0439,Arabic,ZHAA,0.25,0.3076923076923077
arctic_b0439,Arabic,ZHAA,0.5,0.46153846153846156
arctic_b0439,Arabic,ZHAA,0.75,0.15384615384615385
arctic_b0439,Arabic,ZHAA,0.9,0.07692307692307693
arctic_b0439,Arabic,ZHAA,1.0,0.0
arctic_a0157,Chinese,BWC,0.0,0.0
arctic_a0157,Chinese,BWC,0.25,0.1
arctic_a0157,Chinese,BWC,0.5,0.5
arctic_a0157,Chinese,BWC,0.75,0.2
arctic_a0157,Chinese,BWC,0.9,0.0
arctic_a0157,Chinese,BWC,1.0,0.0
arctic_a0157,Spanish,EBVS,0.0,0.2
arctic_a0157,Spanish,EBVS,0.25,0.6
arctic_a0157,Spanish,EBVS,0.5,0.5
arctic_a0157,Spanish,EBVS,0.75,0.1
arctic_a0157,Spanish,EBVS,0.9,0.0
arctic_a0157,Spanish,EBVS,1.0,0.0
arctic_a0157,Korean,HJK,0.0,0.2
arctic_a0157,Korean,HJK,0.25,0.2
arctic_a0157,Korean,HJK,0.5,0.1
arctic_a0157,Korean,HJK,0.75,0.1
arctic_a0157,Korean,HJK,0.9,0.1
arctic_a0157,Korean,HJK,1.0,0.0
arctic_a0157,Vietnamese,HQTV,0.0,0.5
arctic_a0157,Vietnamese,HQTV,0.25,0.5
arctic_a0157,Vietnamese,HQTV,0.5,0.3
arctic_a0157,Vietnamese,HQTV,0.75,0.1
arctic_a0157,Vietnamese,HQTV,0.9,0.1
arctic_a0157,Vietnamese,HQTV,1.0,0.0
arctic_a0157,Hindi,SVBI,0.0,0.0
arctic_a0157,Hindi,SVBI,0.25,0.0
arctic_a0157,Hindi,SVBI,0.5,0.1
arctic_a0157,Hindi,SVBI,0.75,0.1
arctic_a0157,Hindi,SVBI,0.9,0.0
arctic_a0157,Hindi,SVBI,1.0,0.1
arctic_a0157,Arabic,ZHAA,0.0,0.0
arctic_a0157,Arabic,ZHAA,0.25,0.2
arctic_a0157,Arabic,ZHAA,0.5,0.5
arctic_a0157,Arabic,ZHAA,0.75,0.1
arctic_a0157,Arabic,ZHAA,0.9,0.1
arctic_a0157,Arabic,ZHAA,1.0,0.0
arctic_a0159,Chinese,BWC,0.0,0.0
arctic_a0159,Chinese,BWC,0.25,0.3076923076923077
arctic_a0159,Chinese,BWC,0.5,0.5384615384615384
arctic_a0159,Chinese,BWC,0.75,0.23076923076923078
arctic_a0159,Chinese,BWC,0.9,0.07692307692307693
arctic_a0159,Chinese,BWC,1.0,0.0
arctic_a0159,Spanish,EBVS,0.0,0.0
arctic_a0159,Spanish,EBVS,0.25,0.46153846153846156
arctic_a0159,Spanish,EBVS,0.5,0.5384615384615384
arctic_a0159,Spanish,EBVS,0.75,0.15384615384615385
arctic_a0159,Spanish,EBVS,0.9,0.07692307692307693
arctic_a0159,Spanish,EBVS,1.0,0.0
arctic_a0159,Korean,HJK,0.0,0.0
arctic_a0159,Korean,HJK,0.25,0.07692307692307693
arctic_a0159,Korean,HJK,0.5,0.07692307692307693
arctic_a0159,Korean,HJK,0.75,0.07692307692307693
arctic_a0159,Korean,HJK,0.9,0.07692307692307693
arctic_a0159,Korean,HJK,1.0,0.0
arctic_a0159,Vietnamese,HQTV,0.0,0.23076923076923078
arctic_a0159,Vietnamese,HQTV,0.25,0.23076923076923078
arctic_a0159,Vietnamese,HQTV,0.5,0.23076923076923078
arctic_a0159,Vietnamese,HQTV,0.75,0.07692307692307693
arctic_a0159,Vietnamese,HQTV,0.9,0.07692307692307693
arctic_a0159,Vietnamese,HQTV,1.0,0.0
arctic_a0159,Hindi,SVBI,0.0,0.07692307692307693
arctic_a0159,Hindi,SVBI,0.25,0.07692307692307693
arctic_a0159,Hindi,SVBI,0.5,0.23076923076923078
arctic_a0159,Hindi,SVBI,0.75,0.07692307692307693
arctic_a0159,Hindi,SVBI,0.9,0.07692307692307693
arctic_a0159,Hindi,SVBI,1.0,0.0
arctic_a0159,Arabic,ZHAA,0.0,0.0
arctic_a0159,Arabic,ZHAA,0.25,0.15384615384615385
arctic_a0159,Arabic,ZHAA,0.5,0.3076923076923077
arctic_a0159,Arabic,ZHAA,0.75,0.07692307692307693
arctic_a0159,Arabic,ZHAA,0.9,0.07692307692307693
arctic_a0159,Arabic,ZHAA,1.0,0.0
arctic_a0045,Chinese,BWC,0.0,0.1111111111111111
arctic_a0045,Chinese,BWC,0.25,0.2222222222222222
arctic_a0045,Chinese,BWC,0.5,0.0
arctic_a0045,Chinese,BWC,0.75,0.0
arctic_a0045,Chinese,BWC,0.9,0.0
arctic_a0045,Chinese,BWC,1.0,0.0
arctic_a0045,Spanish,EBVS,0.0,0.1111111111111111
arctic_a0045,Spanish,EBVS,0.25,0.1111111111111111
arctic_a0045,Spanish,EBVS,0.5,0.2222222222222222
arctic_a0045,Spanish,EBVS,0.75,0.1111111111111111
arctic_a0045,Spanish,EBVS,0.9,0.1111111111111111
arctic_a0045,Spanish,EBVS,1.0,0.1111111111111111
arctic_a0045,Korean,HJK,0.0,0.0
arctic_a0045,Korean,HJK,0.25,0.0
arctic_a0045,Korean,HJK,0.5,0.0
arctic_a0045,Korean,HJK,0.75,0.0
arctic_a0045,Korean,HJK,0.9,0.0
arctic_a0045,Korean,HJK,1.0,0.0
arctic_a0045,Vietnamese,HQTV,0.0,0.0
arctic_a0045,Vietnamese,HQTV,0.25,0.0
arctic_a0045,Vietnamese,HQTV,0.5,0.1111111111111111
arctic_a0045,Vietnamese,HQTV,0.75,0.1111111111111111
arctic_a0045,Vietnamese,HQTV,0.9,0.0
arctic_a0045,Vietnamese,HQTV,1.0,0.0
arctic_a0045,Hindi,SVBI,0.0,0.0
arctic_a0045,Hindi,SVBI,0.25,0.0
arctic_a0045,Hindi,SVBI,0.5,0.2222222222222222
arctic_a0045,Hindi,SVBI,0.75,0.0
arctic_a0045,Hindi,SVBI,0.9,0.0
arctic_a0045,Hindi,SVBI,1.0,0.0
arctic_a0045,Arabic,ZHAA,0.0,0.0
arctic_a0045,Arabic,ZHAA,0.25,0.2222222222222222
arctic_a0045,Arabic,ZHAA,0.5,0.1111111111111111
arctic_a0045,Arabic,ZHAA,0.75,0.0
arctic_a0045,Arabic,ZHAA,0.9,0.0
arctic_a0045,Arabic,ZHAA,1.0,0.0
arctic_a0266,Chinese,BWC,0.0,0.125
arctic_a0266,Chinese,BWC,0.25,0.125
arctic_a0266,Chinese,BWC,0.5,0.25
arctic_a0266,Chinese,BWC,0.75,0.125
arctic_a0266,Chinese,BWC,0.9,0.25
arctic_a0266,Chinese,BWC,1.0,0.25
arctic_a0266,Spanish,EBVS,0.0,0.125
arctic_a0266,Spanish,EBVS,0.25,0.125
arctic_a0266,Spanish,EBVS,0.5,0.25
arctic_a0266,Spanish,EBVS,0.75,0.375
arctic_a0266,Spanish,EBVS,0.9,0.25
arctic_a0266,Spanish,EBVS,1.0,0.25
arctic_a0266,Korean,HJK,0.0,0.0
arctic_a0266,Korean,HJK,0.25,0.0
arctic_a0266,Korean,HJK,0.5,0.0
arctic_a0266,Korean,HJK,0.75,0.25
arctic_a0266,Korean,HJK,0.9,0.25
arctic_a0266,Korean,HJK,1.0,0.25
arctic_a0266,Vietnamese,HQTV,0.0,0.0
arctic_a0266,Vietnamese,HQTV,0.25,0.0
arctic_a0266,Vietnamese,HQTV,0.5,0.0
arctic_a0266,Vietnamese,HQTV,0.75,0.25
arctic_a0266,Vietnamese,HQTV,0.9,0.25
arctic_a0266,Vietnamese,HQTV,1.0,0.25
arctic_a0266,Hindi,SVBI,0.0,0.0
arctic_a0266,Hindi,SVBI,0.25,0.0
arctic_a0266,Hindi,SVBI,0.5,0.125
arctic_a0266,Hindi,SVBI,0.75,0.25
arctic_a0266,Hindi,SVBI,0.9,0.375
arctic_a0266,Hindi,SVBI,1.0,0.25
arctic_a0266,Arabic,ZHAA,0.0,0.25
arctic_a0266,Arabic,ZHAA,0.25,0.25
arctic_a0266,Arabic,ZHAA,0.5,0.125
arctic_a0266,Arabic,ZHAA,0.75,0.25
arctic_a0266,Arabic,ZHAA,0.9,0.25
arctic_a0266,Arabic,ZHAA,1.0,0.25
arctic_a0290,Chinese,BWC,0.0,0.0
arctic_a0290,Chinese,BWC,0.25,0.0
arctic_a0290,Chinese,BWC,0.5,0.14285714285714285
arctic_a0290,Chinese,BWC,0.75,0.0
arctic_a0290,Chinese,BWC,0.9,0.0
arctic_a0290,Chinese,BWC,1.0,0.0
arctic_a0290,Spanish,EBVS,0.0,0.2857142857142857
arctic_a0290,Spanish,EBVS,0.25,0.42857142857142855
arctic_a0290,Spanish,EBVS,0.5,0.5714285714285714
arctic_a0290,Spanish,EBVS,0.75,0.14285714285714285
arctic_a0290,Spanish,EBVS,0.9,0.0
arctic_a0290,Spanish,EBVS,1.0,0.0
arctic_a0290,Korean,HJK,0.0,0.0
arctic_a0290,Korean,HJK,0.25,0.0
arctic_a0290,Korean,HJK,0.5,0.0
arctic_a0290,Korean,HJK,0.75,0.0
arctic_a0290,Korean,HJK,0.9,0.0
arctic_a0290,Korean,HJK,1.0,0.0
arctic_a0290,Vietnamese,HQTV,0.0,0.0
arctic_a0290,Vietnamese,HQTV,0.25,0.0
arctic_a0290,Vietnamese,HQTV,0.5,0.0
arctic_a0290,Vietnamese,HQTV,0.75,0.0
arctic_a0290,Vietnamese,HQTV,0.9,0.0
arctic_a0290,Vietnamese,HQTV,1.0,0.0
arctic_a0290,Hindi,SVBI,0.0,0.14285714285714285
arctic_a0290,Hindi,SVBI,0.25,0.14285714285714285
arctic_a0290,Hindi,SVBI,0.5,0.14285714285714285
arctic_a0290,Hindi,SVBI,0.75,0.0
arctic_a0290,Hindi,SVBI,0.9,0.0
arctic_a0290,Hindi,SVBI,1.0,0.0
arctic_a0290,Arabic,ZHAA,0.0,0.0
arctic_a0290,Arabic,ZHAA,0.25,0.0
arctic_a0290,Arabic,ZHAA,0.5,0.0
arctic_a0290,Arabic,ZHAA,0.75,0.0
arctic_a0290,Arabic,ZHAA,0.9,0.0
arctic_a0290,Arabic,ZHAA,1.0,0.0
arctic_a0275,Chinese,BWC,0.0,0.1
arctic_a0275,Chinese,BWC,0.25,0.3
arctic_a0275,Chinese,BWC,0.5,0.4
arctic_a0275,Chinese,BWC,0.75,0.1
arctic_a0275,Chinese,BWC,0.9,0.1
arctic_a0275,Chinese,BWC,1.0,0.0
arctic_a0275,Spanish,EBVS,0.0,0.3
arctic_a0275,Spanish,EBVS,0.25,0.2
arctic_a0275,Spanish,EBVS,0.5,0.5
arctic_a0275,Spanish,EBVS,0.75,0.2
arctic_a0275,Spanish,EBVS,0.9,0.1
arctic_a0275,Spanish,EBVS,1.0,0.0
arctic_a0275,Korean,HJK,0.0,0.0
arctic_a0275,Korean,HJK,0.25,0.1
arctic_a0275,Korean,HJK,0.5,0.4
arctic_a0275,Korean,HJK,0.75,0.1
arctic_a0275,Korean,HJK,0.9,0.1
arctic_a0275,Korean,HJK,1.0,0.0
arctic_a0275,Vietnamese,HQTV,0.0,0.0
arctic_a0275,Vietnamese,HQTV,0.25,0.1
arctic_a0275,Vietnamese,HQTV,0.5,0.3
arctic_a0275,Vietnamese,HQTV,0.75,0.2
arctic_a0275,Vietnamese,HQTV,0.9,0.1
arctic_a0275,Vietnamese,HQTV,1.0,0.0
arctic_a0275,Hindi,SVBI,0.0,0.0
arctic_a0275,Hindi,SVBI,0.25,0.1
arctic_a0275,Hindi,SVBI,0.5,0.1
arctic_a0275,Hindi,SVBI,0.75,0.0
arctic_a0275,Hindi,SVBI,0.9,0.0
arctic_a0275,Hindi,SVBI,1.0,0.1
arctic_a0275,Arabic,ZHAA,0.0,0.0
